STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
3003.0,RAJASTHAN,28,28,7.3,7.86,1485,2160,-,-,2.08,7.03,3,3,9,11,1260,1424,0.44,0.86,-,-,28.202053,76.875006
3004.0,RAJASTHAN,29,30,7.25,7.51,1320,1710,-,-,2.22,2.94,4,18,7,32,948,1058,0.56,0.98,-,-,28.130792,76.774783
3006.0,RAJASTHAN,26,27,7.75,8.85,3070,3280,-,-,2.01,2.86,4,4.5,6.1,7.8,1995,2130,0.77,0.91,-,-,26.887742,75.856456
4165.0,RAJASTHAN,26,27,7.62,8.26,1885,1885,-,-,2.09,5.2,9.2,11,17,17,1204,1225,0.38,0.38,-,-,27.000841,75.629729
4166.0,RAJASTHAN,27,28,8.17,8.91,3450,3570,-,-,3.59,4.56,6.8,8.3,10,11,2230,2310,1.04,1.74,-,-,26.929023,75.950374
4168.0,RAJASTHAN,,,,,,,-,-,,,,,,,,,,,-,-,25.264634,74.639953
4169.0,RAJASTHAN,19,19.5,7.73,8.26,545,1377,-,-,1.09,1.23,3.7,4,5.6,6.1,354,895,0.21,0.82,-,-,25.221168,74.675428
4170.0,RAJASTHAN,18.5,19,7.52,7.81,2880,3430,-,-,3.14,5.71,3.6,4,5.5,6,1872,2480,0.54,0.61,-,-,25.285209,74.601849
4176.0,RAJASTHAN,23,25,7.21,7.71,2208,2236,-,-,2.06,3.12,14,21,26,45,1896,1896,0.26,0.31,-,-,24.980718,74.657425
4180.0,RAJASTHAN,30,30,7.31,7.51,1330,2330,-,-,8.22,8.82,3,42,7,72,988,1510,0.86,0.98,-,-,28.198269,76.861459
4181.0,RAJASTHAN,28,29,7.26,7.43,3120,3640,-,-,1.68,2.82,4,34,7,72,1968,3065,0.4,0.76,-,-,27.934998,76.855013
4183.0,RAJASTHAN,28,28,7.39,7.9,2100,2830,-,-,1.84,8.22,4,220,7,440,1420,2034,0.78,0.92,-,-,28.207366,76.829899
4184.0,RAJASTHAN,28,29,7.21,7.64,2210,2440,-,-,1.62,4.36,4,8,7,18,1720,1741,0.46,0.98,-,-,28.208731,76.828816
4759.0,RAJASTHAN,20,24,7.42,7.64,3420,3990,-,-,3.06,6.28,3.7,3.7,9.3,10,2220,2590,0.7,0.97,-,-,26.473873,74.636639
4760.0,RAJASTHAN,20,24,7.6,7.83,2250,3450,-,-,3.16,6.25,4,4.5,9.1,9.1,1461,2240,1.07,1.23,-,-,26.567976,74.87557
4761.0,RAJASTHAN,28,31,7.31,7.46,33440,34900,-,-,5.08,5.52,7,15,16,24,23400,23660,1.33,1.52,-,-,25.82516,72.202081
4763.0,RAJASTHAN,28,30,7.44,7.52,6150,9350,-,-,5.26,6.22,9,12,16,21,4180,6070,0.92,0.95,-,-,25.816501,72.284785
4764.0,RAJASTHAN,27,28,7.47,7.65,2710,3200,-,-,4.08,4.15,4,6,9,11,1860,2080,0.6,0.73,-,-,25.788133,72.155452
4765.0,RAJASTHAN,29,30,7.21,7.32,24500,30500,-,-,8.39,9.12,2,2,3.7,4,1652,19870,0.5,0.53,-,-,25.822401,72.212958
4766.0,RAJASTHAN,29,32,7.46,7.51,19370,22300,-,-,5.23,5.41,2,3,5,6,13120,14500,0.38,0.45,-,-,25.819863,72.296761
4767.0,RAJASTHAN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.565555,71.929945
4768.0,RAJASTHAN,28,31,7.78,7.88,10550,12400,-,-,4.57,4.91,13,75,32,120,7840,8060,1.31,1.55,-,-,25.613556,71.870085
4774.0,RAJASTHAN,29,29,7.04,7.9,1795,2552,-,-,2.7,3.16,3,132,7,190,1228,1560,0.34,0.82,-,-,28.205597,76.850719
4775.0,RAJASTHAN,28,30,6.94,7.54,1642,2170,-,-,3.18,3.74,3,34,7,64,1116,1356,0.38,0.64,-,-,28.207424,76.847515
4777.0,RAJASTHAN,28,28,7,7.79,1290,1666,-,-,3.76,4.22,3,6,7,12,920,1162,0.56,0.98,-,-,28.217146,76.850357
4778.0,RAJASTHAN,27,28,6.96,7.71,1310,1542,-,-,3.34,4.62,4,6,7,14,910,960,0.35,0.52,-,-,28.214214,76.836572
4779.0,RAJASTHAN,26,27,7.74,8.1,1388,1491,-,-,2.2,5.05,8.1,9.2,12,12,902,969,0.27,0.31,-,-,26.98402,75.782738
4782.0,RAJASTHAN,26,28,7.88,8.79,2440,6820,-,-,4.29,6.03,2,3.6,8.2,9.2,1589,4430,1.2,1.44,-,-,26.928412,75.791677
4783.0,RAJASTHAN,26,26,7.17,7.88,1372,3000,-,-,1.38,1.98,4,4,6,6.8,892,1951,0.36,0.36,-,-,26.855159,75.833824
4784.0,RAJASTHAN,27,29.8,7.87,8.1,3200,4740,-,-,3.22,7.42,2,4,7.8,9,2170,3080,0.36,0.62,-,-,26.141889,73.01691
4785.0,RAJASTHAN,27,28.9,6.97,7.58,5280,5730,-,-,5.55,18.52,2,11,14,20,3430,3853,1.46,1.78,-,-,26.120696,72.975311
4786.0,RAJASTHAN,27,29,7.11,7.19,8650,9030,-,-,4.12,4.62,4,10,13,21,5870,5890,1.94,2.32,-,-,26.264268,72.990054
4787.0,RAJASTHAN,26,28.5,6.96,7.27,5200,6180,-,-,4.52,7.92,2,8,13,20,3330,4000,1.31,2.8,-,-,26.092852,72.974611
4788.0,RAJASTHAN,27,28.9,7.16,7.33,13980,18830,-,-,4.82,5.02,2,4,6,7,8230,9260,1.67,2.82,-,-,26.121235,72.972561
4789.0,RAJASTHAN,26,29.6,7.22,7.4,6390,6880,-,-,4.9,5.82,6,6,16,24,4280,4410,1.82,2.68,-,-,26.125901,72.990324
4791.0,RAJASTHAN,27,28,7.78,8.39,708,848,-,-,1.07,1.19,9.2,11,17,17,460,551,0.31,0.62,-,-,25.159722,76.17413
4792.0,RAJASTHAN,28,28,7.62,8.02,4750,5520,-,-,2.31,4.37,6.1,6.8,8.2,11,3080,3580,0.31,0.38,-,-,24.404242,75.820268
4793.0,RAJASTHAN,27,28,7.34,8.72,1220,2270,-,-,2.11,6.17,7.8,9.1,11,13,793,1474,0.45,0.53,-,-,27.629242,75.096649
4794.0,RAJASTHAN,27,28,7.59,8.55,1275,1328,-,-,3.43,6.08,7.8,9.2,17,21,828,863,1.01,1.09,-,-,27.622732,75.1004
4796.0,RAJASTHAN,26,27,7.92,8.01,1105,1164,-,-,2.12,2.42,2,6,7,21,774,815,0.35,0.43,-,-,24.537814,73.684687
4797.0,RAJASTHAN,25,26,8.08,8.18,985,1012,-,-,3.52,3.92,3,9,7,14,690,708,0.29,0.38,-,-,24.576424,73.683501
4798.0,RAJASTHAN,26,26,8.02,8.23,714,769,-,-,1.42,1.92,4,10,17,18,500,538,0.28,0.37,-,-,24.571892,73.725713
4799.0,RAJASTHAN,27,28,7.55,7.73,1324,1522,-,-,2.41,2.69,9.1,9.2,12,14,860,983,0.4,0.45,-,-,25.106617,76.470567
4800.0,RAJASTHAN,25,26.5,7.51,8.67,4610,5250,-,-,3.7,6.31,7.8,8.1,11,12,2996,3410,0.49,0.99,-,-,28.284552,74.960469
4801.0,RAJASTHAN,27,27,7.61,8.41,5470,7860,-,-,4.45,4.66,6.8,7.8,12,13,3550,5110,1.15,1.44,-,-,26.908795,76.356716
4802.0,RAJASTHAN,27,27,7.21,7.21,1624,1624,BDL,BDL,2.8,2.8,7,7,13,13,796,796,0.59,0.59,-,-,26.49281,77.016352
4803.0,RAJASTHAN,28.7,28.7,7.02,7.34,7300,7420,-,-,3.23,5.37,2,2,3.7,4,4740,4740,0.45,0.51,-,-,28.017271,73.330963
4806.0,RAJASTHAN,20,23,7.72,7.95,4286,4340,-,-,2.32,2.52,4,4,16,21,2780,2830,1.19,1.21,-,-,25.753091,73.318745
4807.0,RAJASTHAN,19.6,24.9,7.3,7.41,7780,8670,-,-,3.5,3.57,6,7,10,13,5200,5630,1.23,1.27,-,-,25.784164,73.259463
4809.0,RAJASTHAN,19.8,25,7.12,7.25,1962,3040,,,3.84,3.93,2,6,11,11,1300,1980,1.52,1.58,-,-,25.151727,73.082998
32.0,TAMIL NADU,26,34,7.45,7.95,1056,1243,2.6,2.8,0.32,6.57,11,68,26,460,672,806,BDL,BDL,-,-,10.954883,78.443933
1449.0,TAMIL NADU,29,29,7.38,7.38,581,581,2,2,0.67,0.67,24,24,63,63,330,330,-,-,BDL,BDL,9.826111,78.257297
4810.0,TAMIL NADU,31,34,7.12,8.01,2200,2446,BDL,BDL,0.32,0.32,BDL,BDL,3.6,3.6,1520,1544,0.38,0.38,BDL,BDL,11.408563,77.685422
4811.0,TAMIL NADU,28,32,6.12,7.75,2420,4580,BDL,BDL,0.32,0.33,11,11,2,24,1596,2856,0.42,0.42,BDL,BDL,11.327414,77.745903
4814.0,TAMIL NADU,27,32,7.24,8.29,1085,1155,2.8,12,0.32,4.94,BDL,BDL,4,8.1,760,768,BDL,BDL,-,-,8.727206,77.709638
4815.0,TAMIL NADU,28,31,7.15,8.35,745,935,2.3,7.8,0.32,4.41,BDL,BDL,2,3.6,464,656,BDL,BDL,-,-,8.698363,77.738123
4816.0,TAMIL NADU,-,-,7.45,7.96,379,955,2.5,2.6,0.32,5.74,BDL,BDL,4,10,252,572,BDL,BDL,-,-,8.634908,78.07465
4817.0,TAMIL NADU,-,-,7.4,7.8,78,382,2.2,2.2,0.32,0.32,3.6,3.6,6,6,48,228,BDL,BDL,-,-,8.621439,78.016285
4818.0,TAMIL NADU,-,-,7.4,7.41,213,330,2.5,3.1,0.32,1.39,3.6,3.6,7.8,10,140,198,BDL,BDL,-,-,8.605592,77.944361
4819.0,TAMIL NADU,-,-,7.26,7.5,1475,1864,2.3,2.3,0.32,0.32,3.6,3.6,3.7,17,826,1118,BDL,BDL,-,-,8.625282,77.907778
4820.0,TAMIL NADU,-,-,7.27,7.97,82,388,2.1,2.5,0.32,0.33,13,13,2,47,50,230,BDL,BDL,-,-,8.575329,77.769134
4821.0,TAMIL NADU,29,34,7.68,8.81,424,706,2.2,2.6,0.32,0.68,11,11,21,78,276,432,BDL,BDL,-,-,10.787066,78.690243
4822.0,TAMIL NADU,26,28,7.51,7.85,548,815,2,2,0.32,0.85,20,140,39,940,350,526,BDL,BDL,-,-,10.786916,78.690657
4824.0,TAMIL NADU,35,35,7.65,7.65,2190,2190,BDL,BDL,0.32,0.32,11,11,24,24,1416,1416,0.26,0.26,BDL,BDL,11.803279,77.804723
4825.0,TAMIL NADU,26,32,6.3,7.6,1388,1424,BDL,BDL,0.32,0.33,6.1,6.1,6.1,14,920,928,BDL,BDL,BDL,BDL,11.478265,77.881114
4826.0,TAMIL NADU,24,27,6.82,7.11,870,1146,2.4,2.4,0.32,0.32,BDL,BDL,3.6,3.7,564,724,BDL,BDL,BDL,BDL,13.00996,80.162403
4907.0,TAMIL NADU,28,30,6.96,7.67,270,289,BDL,BDL,0.32,0.32,25,27,58,79,180,192,BDL,BDL,BDL,BDL,11.509621,77.230116
4908.0,TAMIL NADU,29,32,6.34,7.62,177,266,BDL,BDL,0.32,0.33,22,23,49,58,124,180,BDL,BDL,BDL,BDL,11.488793,77.241248
4909.0,TAMIL NADU,28,32,6.76,7.29,267,473,BDL,BDL,0.32,0.33,31,31,70,70,208,304,BDL,BDL,BDL,BDL,11.456295,77.615817
4911.0,TAMIL NADU,30,30,6.53,6.53,1540,1540,BDL,BDL,32.04,32.04,BDL,BDL,2,2,996,996,0.55,0.55,BDL,BDL,10.448726,77.517259
4912.0,TAMIL NADU,30,30,6.64,6.64,1599,1599,BDL,BDL,0.42,0.42,BDL,BDL,2,2,1024,1024,0.62,0.62,BDL,BDL,10.576266,77.529657
15.0,TELANGANA,28,31,7.36,8.51,195,216,BDL,BDL,1.2,2.2,BDL,BDL,17,27,114,128,0.42,0.98,-,-,18.608458,79.838778
16.0,TELANGANA,27,28,8.36,8.7,677,1007,1.1,2,1.4,408,BDL,BDL,11,27,420,614,0.66,0.82,-,-,18.304433,80.207208
27.0,TELANGANA,22,23,7.52,7.69,1900,1988,-,-,7.26,16.29,-,-,-,-,1110,1235,0.3,0.33,0.01,0.01,16.727994,79.209161
1515.0,TELANGANA,28,31.2,8.28,8.28,1150,1821,BDL,BDL,5.2,9.4,BDL,BDL,17,24,713,1092,1.1,1.14,-,-,17.609781,80.704358
1525.0,TELANGANA,23,26,7.39,7.52,1900,3480,-,-,16.29,27.32,-,-,-,-,1235,1950,0.3,0.34,0.01,0.01,17.532322,78.185211
1791.0,TELANGANA,27,27,7.83,8.09,613,3130,2,2,1.8,9.8,BDL,BDL,12,26,386,1972,0.98,1.08,-,-,17.956317,79.618808
1792.0,TELANGANA,27,27,8.15,8.84,1012,1090,BDL,BDL,2.9,4.6,BDL,BDL,17,21,608,732,1.02,1.1,-,-,17.985717,79.624981
1793.0,TELANGANA,28,29,7.48,7.99,1720,1933,1.6,1.6,2.9,4.8,BDL,BDL,21,38,1066,1218,1,1.1,-,-,18.762806,79.481267
1794.0,TELANGANA,28,30,7.81,7.92,926,989,2,2,2.9,3.2,BDL,BDL,33,48,564,604,0.86,0.96,-,-,18.400128,79.191556
1795.0,TELANGANA,23,24,7.05,7.27,2450,3850,-,-,15.24,18.22,-,-,-,-,1370,2502.5,0.25,0.27,0.01,0.01,17.873928,78.100156
1810.0,TELANGANA,25,25,7.44,7.69,2240,2413,-,-,22.32,25.3,-,-,-,-,1260,1568.45,0.3,0.35,0.01,0.01,18.66591,77.904013
1811.0,TELANGANA,21,23,7.89,8.12,1764,1950,-,-,9.28,11.26,-,-,-,-,988,1267.5,0.26,0.29,0.01,0.01,17.471922,78.795814
3088.0,TELANGANA,28,32.6,7.27,7.95,1364,1422,2,2,4.6,8.6,BDL,BDL,21,25,832,932,1.04,1.12,-,-,17.687879,80.871767
3094.0,TELANGANA,28,30,7.88,8.34,968,1076,2,2,3,3.2,BDL,BDL,22,33,590,668,0.92,1.06,-,-,18.421454,79.172351
4260.0,TELANGANA,34,35,7.15,7.48,1312,1802,-,-,8.35,12.32,-,-,-,-,738,1171.3,0.32,0.35,0.01,0.01,18.055211,78.265414
4262.0,TELANGANA,35,35,6.78,7.41,2464,2770,-,-,20.34,23.32,-,-,-,-,1384,1800.5,0.4,0.46,0.01,0.01,17.584139,78.374875
4263.0,TELANGANA,33,35,6.79,6.89,4900,4910,-,-,25.22,28.24,-,-,-,-,2760,3185,0.32,0.36,0.01,0.01,17.583019,78.106875
4264.0,TELANGANA,22,23,7.57,7.96,2201,2385,-,-,22.46,28.24,-,-,-,-,1234,1550.25,0.5,0.52,0.01,0.01,17.290739,79.095476
4265.0,TELANGANA,22,23,7.73,8.02,1581,1871,-,-,10.42,12.27,-,-,-,-,1027.65,1048,0.26,0.26,0.01,0.01,17.32092,78.878912
4266.0,TELANGANA,25,25,7.29,7.71,984,1405,-,-,12.21,14.19,-,-,-,-,560,913.25,0.4,0.43,0.01,0.01,18.327971,78.319783
4268.0,TELANGANA,28,28,7.21,7.21,1073,1073,BDL,BDL,13.6,13.6,BDL,BDL,46,46,654,654,1.04,1.04,-,-,17.477634,78.513568
4269.0,TELANGANA,31,31,7.17,7.17,2570,2570,BDL,BDL,12.4,12.4,BDL,BDL,120,120,1542,1542,1.16,1.16,-,-,17.520823,78.443886
4270.0,TELANGANA,30,30,7.52,7.52,3030,3030,6,6,13.2,13.2,49,49,920,920,1878,1878,1.28,1.28,-,-,17.47301,78.439547
4271.0,TELANGANA,30,30,7.61,7.61,1273,1273,BDL,BDL,12.8,12.8,BDL,BDL,94,94,802,802,0.98,0.98,-,-,17.477435,78.358313
4272.0,TELANGANA,32,32,7.32,7.32,707,707,BDL,BDL,10.2,10.2,BDL,BDL,48,48,452,452,0.86,0.86,-,-,17.512434,78.573997
4273.0,TELANGANA,28,28,7.19,7.19,2375,2375,BDL,BDL,11.8,11.8,BDL,BDL,110,110,1472,1472,1.32,1.32,-,-,17.643723,78.406739
4274.0,TELANGANA,29,29,7.33,7.33,1651,1651,BDL,BDL,10.4,10.4,BDL,BDL,120,120,1040,1040,1.2,1.2,-,-,17.524542,78.435015
4275.0,TELANGANA,32,32,7.71,7.71,2195,2195,2,2,9.3,9.3,BDL,BDL,110,110,1360,1360,1.02,1.02,-,-,17.50226,78.350264
4276.0,TELANGANA,34,35,7.27,7.84,2302,2430,-,-,18.16,19.18,-,-,-,-,1370,1496.3,0.3,0.31,0.01,0.01,17.988869,78.326758
4277.0,TELANGANA,24,24,7.22,7.22,2975,2975,-,-,26.49,26.49,-,-,-,-,1710,1710,0.46,0.46,0.01,0.01,17.718793,78.092086
4279.0,TELANGANA,24,24,7.36,7.36,1239,1239,-,-,22.18,22.18,-,-,-,-,720,720,0.47,0.47,0.01,0.01,17.592759,78.381561
4280.0,TELANGANA,28,28,6.99,6.99,7610,7610,18,18,24.8,24.8,BDL,BDL,220,220,4794,4794,1.02,1.02,-,-,18.011953,79.579042
4281.0,TELANGANA,22,23,7.47,7.74,2712,2886,-,-,26.19,29.25,-,-,-,-,1524,1875.9,0.21,0.26,0.01,0.01,17.348494,78.822366
4282.0,TELANGANA,22,23,7.43,7.65,1482,1542,-,-,17.14,17.18,-,-,-,-,830,1002.3,0.24,0.26,0.01,0.01,17.299789,78.8783
4283.0,TELANGANA,21,23,7.61,7.73,1594,3420,-,-,10.13,26.2,-,-,-,-,1036.1,1920,0.3,0.35,0.01,0.01,17.350626,78.816899
4284.0,TELANGANA,22,22,7.66,8.22,2261,2442,-,-,16.18,18.29,-,-,-,-,1274,1587.3,0.27,0.29,0.01,0.01,17.275116,78.799462
4285.0,TELANGANA,21,23,7.13,7.35,2230,2312,-,-,12.26,14.31,-,-,-,-,1252,1502.8,0.3,0.32,0.01,0.01,17.318616,78.904485
4286.0,TELANGANA,22,23,7.21,7.48,2661,2744,-,-,21.23,24.28,-,-,-,-,1540,1729.65,0.28,0.29,0.01,0.01,17.251975,78.906207
4287.0,TELANGANA,21,23,7.42,7.71,1580,1663,-,-,15.32,16.2,-,-,-,-,950,1080.95,0.26,0.28,0.01,0.01,17.260063,78.895756
4288.0,TELANGANA,22,23,7.58,7.72,1164,1816,-,-,14.24,18.3,-,-,-,-,652,1180.4,0.25,0.27,0.01,0.01,17.236369,78.839675
4289.0,TELANGANA,21,22,7.19,7.38,1375,1536,-,-,13.26,13.27,-,-,-,-,772,998.4,0.38,0.41,0.01,0.01,17.236369,78.839675
4290.0,TELANGANA,22,23,7.48,7.64,1729,2800,-,-,8.25,28.25,-,-,-,-,974,1820,0.36,0.45,0.01,0.01,17.232397,79.128966
1405.0,TRIPURA,21,24,5.47,5.69,96,108,BDL,BDL,0.5,0.51,BDL,BDL,BDL,BDL,54,62,BDL,BDL,-,-,23.530117,91.479394
1406.0,TRIPURA,22,24,5.5,5.61,108,113,BDL,BDL,0.43,0.48,BDL,BDL,BDL,BDL,62,68,BDL,BDL,-,-,23.530289,91.480914
1730.0,TRIPURA,21.5,23,6.52,6.68,106,985,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,56,BDL,BDL,-,-,23.831392,91.286739
1731.0,TRIPURA,22,23.5,6.42,6.51,93,98,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-,23.859275,91.246114
1732.0,TRIPURA,21,23,5.95,6.18,121,129,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,72,76,BDL,BDL,-,-,23.778664,91.386119
1733.0,TRIPURA,21.5,23,6.52,6.65,108,118,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,62,68,BDL,BDL,-,-,23.828506,91.289731
1734.0,TRIPURA,22,23,6.31,6.49,108,114,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,62,64,BDL,BDL,-,-,23.828125,91.286689
3423.0,TRIPURA,23,23,6.39,6.39,78,78,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,42,42,BDL,BDL,-,-,23.898983,91.401944
3424.0,TRIPURA,21.5,22.5,5.97,6.11,87,94,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,46,50,BDL,BDL,-,-,23.896997,91.407914
3425.0,TRIPURA,22,23,5.65,5.81,101,116,BDL,BDL,0.6,0.76,BDL,BDL,BDL,BDL,58,66,BDL,BDL,-,-,23.898925,91.395567
3426.0,TRIPURA,22.5,23,5.76,5.95,92,108,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-,23.231131,91.561586
3427.0,TRIPURA,22,22.5,6.22,6.35,76,91,BDL,BDL,0.32,0.46,BDL,BDL,BDL,BDL,44,52,BDL,BDL,-,-,23.233878,91.545767
3428.0,TRIPURA,22,22.5,6.09,6.15,88,97,BDL,BDL,0.32,0.53,BDL,BDL,BDL,BDL,52,52,BDL,BDL,-,-,23.245239,91.557186
3430.0,TRIPURA,21.5,22,6.28,6.34,87,98,BDL,BDL,0.32,0.62,BDL,BDL,BDL,BDL,52,54,BDL,BDL,-,-,23.916117,91.887928
3431.0,TRIPURA,21.5,22,6.56,6.68,72,89,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,48,48,BDL,BDL,-,-,23.934214,91.816344
3432.0,TRIPURA,22,22.5,5.93,5.99,98,108,BDL,BDL,0.63,0.73,BDL,BDL,BDL,BDL,58,62,BDL,BDL,-,-,24.075833,92.264672
3433.0,TRIPURA,22,22.5,6.83,6.99,98,105,BDL,BDL,0.72,0.84,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-,24.032025,92.25285
3434.0,TRIPURA,22,22.5,6.18,6.3,99,103,BDL,BDL,0.71,0.81,BDL,BDL,BDL,BDL,54,58,BDL,BDL,-,-,24.035444,92.294167
3435.0,TRIPURA,22,22.5,6.27,6.41,98,109,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-,24.054056,92.317567
3436.0,TRIPURA,22,22.5,5.93,6.05,89,95,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,50,52,BDL,BDL,-,-,24.116053,92.320472
4185.0,TRIPURA,21,22,5.95,6.12,119,125,BDL,BDL,0.49,0.52,BDL,BDL,BDL,BDL,72,74,BDL,BDL,-,-,23.807434,91.437052
4186.0,TRIPURA,21.5,22,6.05,6.29,127,133,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,72,76,BDL,BDL,-,-,23.7958,91.283729
4187.0,TRIPURA,21.5,22,6.29,6.56,121,127,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,68,70,BDL,BDL,-,-,23.804667,91.273858
4188.0,TRIPURA,21,21.5,6.47,6.59,118,121,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,64,66,BDL,BDL,-,-,23.80011,91.266733
4189.0,TRIPURA,21,21.5,6.55,6.63,105,109,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,58,58,BDL,BDL,-,-,23.785443,91.318821
4190.0,TRIPURA,21,21,5.85,5.97,108,114,BDL,BDL,0.6,0.74,BDL,BDL,BDL,BDL,64,66,BDL,BDL,-,-,23.938754,91.399856
4191.0,TRIPURA,21,21.5,6.57,6.69,99,102,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-,23.757284,91.269722
4200.0,TRIPURA,21,22.5,6.09,6.11,99,101,BDL,BDL,0.47,0.67,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-,23.673751,91.281183
4201.0,TRIPURA,21,22,5.69,5.93,110,111,BDL,BDL,0.52,0.6,BDL,BDL,BDL,BDL,64,68,BDL,BDL,-,-,23.476501,91.265023
4202.0,TRIPURA,21,22.5,6.05,6.18,121,131,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,68,70,BDL,BDL,-,-,23.605887,91.345236
4203.0,TRIPURA,20.5,21,5.84,5.95,110,116,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,60,68,BDL,BDL,-,-,23.343775,91.755992
4204.0,TRIPURA,21,21.5,5.77,5.89,105,110,BDL,BDL,0.47,0.5,BDL,BDL,BDL,BDL,60,62,BDL,BDL,-,-,23.51768,91.655648
4205.0,TRIPURA,21,21.5,6.51,6.67,106,112,BDL,BDL,0.5,0.54,BDL,BDL,BDL,BDL,52,56,BDL,BDL,-,-,23.533607,91.495786
4206.0,TRIPURA,21,21.5,6.62,6.71,101,108,BDL,BDL,0.4,0.43,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-,23.530149,91.503304
4207.0,TRIPURA,21,21.5,6.51,6.67,102,108,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-,23.008585,91.723378
4208.0,TRIPURA,21,21,6.22,6.34,102,105,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,54,BDL,BDL,-,-,23.219321,91.609926
4209.0,TRIPURA,21,21,6.29,6.31,104,111,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-,23.246037,91.469592
4210.0,TRIPURA,20.5,21,5.89,5.97,105,118,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,60,64,BDL,BDL,-,-,23.925383,91.848619
4211.0,TRIPURA,21,21.5,6.59,6.81,106,110,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,58,60,BDL,BDL,-,-,24.196892,91.832956
4213.0,TRIPURA,21.5,21.5,6.62,6.77,105,118,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,56,62,BDL,BDL,-,-,23.83959,91.6279
4214.0,TRIPURA,21.5,21.5,6.79,6.81,103,114,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-,24.068263,91.607707
4215.0,TRIPURA,21,21.5,6.19,6.36,134,149,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,76,92,BDL,BDL,-,-,24.378112,92.154953
4216.0,TRIPURA,20.5,21,6.29,6.31,108,111,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-,24.238697,92.288741
4217.0,TRIPURA,21,21,6.39,6.48,106,118,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,60,62,BDL,BDL,-,-,24.035989,92.201393
4218.0,TRIPURA,21,21,6.69,6.74,109,114,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,58,58,0.22,0.22,-,-,24.258498,92.144952
4636.0,TRIPURA,22.5,23,6.51,6.57,118,118,BDL,BDL,0.41,0.62,BDL,BDL,BDL,BDL,66,68,BDL,BDL,-,-,23.669795,91.28234
4637.0,TRIPURA,23,23.5,6.49,6.55,109,118,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,60,62,BDL,BDL,-,-,23.853889,91.280278
4638.0,TRIPURA,22,23,6.61,6.79,95,114,BDL,BDL,0.32,0.5,BDL,BDL,BDL,BDL,54,60,BDL,BDL,-,-,23.806944,91.492222
4639.0,TRIPURA,22.5,23,6.77,6.85,99,108,BDL,BDL,0.32,0.6,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-,23.834225,91.367531
4641.0,TRIPURA,22,22,5.61,5.87,101,108,BDL,BDL,0.77,0.86,BDL,BDL,BDL,BDL,60,64,BDL,BDL,-,-,23.493611,91.329722
