STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,FAECAL_STREPTOCOCCI_Min,FAECAL_STREPTOCOCCI_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
1810,TELANGANA,25,28,7.2,7.39,1865,2499,-,-,19.26,20.32,-,-,-,-,-,-,1079,1425,0.4,0.4,BDL,0.09,18.66591,77.904013
1811,TELANGANA,25,28,7.21,7.49,1454,1740,-,-,10.27,16.31,-,-,-,-,-,-,848,980,0.3,0.32,BDL,0.09,17.471922,78.795814
3088,TELANGANA,29,30,6.7,7.92,1393,1451,-,-,6,8.8,-,-,-,-,-,-,886,980,0.9,0.9,0.09,0.09,17.687879,80.871767
3094,TELANGANA,27,29,7.9,8.25,860,971,-,-,BDL,1.4,-,-,-,-,-,-,500,552,0.9,1.04,-,-,18.421454,79.172351
4260,TELANGANA,25,34,7.38,7.46,759,1006,-,-,5.13,14.41,-,-,-,-,-,-,467,580,0.3,0.32,BDL,0.09,18.055211,78.265414
4261,TELANGANA,25,34,6.61,6.93,3468,4250,-,-,22.33,22.39,-,-,-,-,-,-,2054,2480,0.4,0.5,BDL,0.09,17.550527,78.349936
4262,TELANGANA,25,32,7,7.13,1848,2179,-,-,15.35,22.41,-,-,-,-,-,-,1088,1274,0.4,0.46,BDL,0.09,17.584139,78.374875
4263,TELANGANA,25,32,6.65,6.87,2880,3690,-,-,21.26,23.22,-,-,-,-,-,-,1658,2108,0.4,0.41,BDL,0.09,17.583019,78.106875
4264,TELANGANA,25,28,7.22,7.43,1870,2481,-,-,18.41,24.46,-,-,-,-,-,-,1080,1420,0.5,0.59,BDL,0.09,17.290739,79.095476
4265,TELANGANA,25,28,7.01,7.45,1272,1847,-,-,16.21,21.23,-,-,-,-,-,-,724,1021,0.34,0.6,BDL,0.09,17.32092,78.878912
4266,TELANGANA,25,28,7,7.12,1027,1427,-,-,11.2,12.19,-,-,-,-,-,-,594,830,0.5,0.5,BDL,0.09,18.327971,78.319783
4268,TELANGANA,29,29,7.76,7.76,1420,1420,-,-,8.2,8.2,-,-,-,-,-,-,920,920,1,1,-,-,17.477634,78.513568
4269,TELANGANA,28,28,6.93,6.93,3020,3020,-,-,1.2,1.2,-,-,-,-,-,-,1798,1798,0.9,0.9,-,-,17.520823,78.443886
4270,TELANGANA,30,30,7.38,7.38,2324,2324,-,-,10.2,10.2,-,-,-,-,-,-,1344,1344,BDL,BDL,-,-,17.47301,78.439547
4271,TELANGANA,28,28,7.14,7.14,1808,1808,-,-,14.2,14.2,-,-,-,-,-,-,1120,1120,1,1,-,-,17.477435,78.358313
4272,TELANGANA,29,29,7.88,7.88,995,995,-,-,2.4,2.4,-,-,-,-,-,-,580,580,1,1,-,-,17.512434,78.573997
4273,TELANGANA,30,30,7.03,7.03,2351,2351,-,-,20.2,20.2,-,-,-,-,-,-,1520,1520,BDL,BDL,-,-,17.643723,78.406739
4274,TELANGANA,32,32,7.14,7.14,2140,2140,-,-,19.6,19.6,-,-,-,-,-,-,1246,1246,BDL,BDL,-,-,17.524542,78.435015
4275,TELANGANA,29,29,7.6,7.6,2267,2267,-,-,11.5,11.5,-,-,-,-,-,-,1352,1352,0.9,0.9,-,-,17.50226,78.350264
4276,TELANGANA,25,34,6.99,7.43,1758,2259,-,-,19.29,28.33,-,-,-,-,-,-,1020,1308,0.3,0.37,BDL,0.09,17.988869,78.326758
4277,TELANGANA,25,28,6.94,7.15,3920,5150,-,-,25.35,27.52,-,-,-,-,-,-,2261,3014,0.5,0.53,BDL,0.09,17.718793,78.092086
4278,TELANGANA,25,28,6.84,7.41,1128,1686,-,-,12.11,19.14,-,-,-,-,-,-,657,984,0.4,0.48,BDL,0.09,17.611506,78.091535
4279,TELANGANA,25,28,7.2,7.34,1085,1474,-,-,9.16,13.13,-,-,-,-,-,-,683,848,0.5,0.55,BDL,0.09,17.592759,78.381561
4280,TELANGANA,28,29,7.2,7.2,3792,3792,-,-,3.9,3.9,-,-,-,-,-,-,1420,2250,0.59,1.2,0.09,0.09,18.011953,79.579042
4281,TELANGANA,25,28,7.07,7.48,2651,3350,-,-,26.15,28.18,-,-,-,-,-,-,1562,1926,0.3,0.3,BDL,0.09,17.348494,78.822366
4282,TELANGANA,25,28,7,7.11,1194,1482,-,-,10.16,12.12,-,-,-,-,-,-,698,868,BDL,BDL,BDL,0.09,17.299789,78.8783
4283,TELANGANA,25,28,7.2,7.38,3540,4100,-,-,28.17,28.19,-,-,-,-,-,-,2028,2420,BDL,0.3,BDL,0.09,17.350626,78.816899
4284,TELANGANA,25,28,7.16,7.4,1215,1251,-,-,10.33,14.25,-,-,-,-,-,-,715,718,BDL,0.31,BDL,0.09,17.275116,78.799462
4285,TELANGANA,25,28,6.81,7.28,1992,2800,-,-,14.22,20.28,-,-,-,-,-,-,1138,1598,0.3,0.42,BDL,0.09,17.318616,78.904485
4286,TELANGANA,25,28,6.81,7.2,1614,1707,-,-,16.37,20.31,-,-,-,-,-,-,921,992,0.33,0.4,BDL,0.09,17.251975,78.906207
4287,TELANGANA,25,28,7.1,7.18,1210,1484,-,-,12.27,12.32,BDL,BDL,BDL,BDL,BDL,BDL,710,868,0.29,0.3,BDL,0.09,17.260063,78.895756
4288,TELANGANA,25,28,6.83,7.39,713,793,-,-,5.16,8.18,-,-,-,-,-,-,413,458,0.28,0.3,BDL,0.09,17.236369,78.839675
4289,TELANGANA,25,28,6.7,7.39,1204,1414,-,-,8.19,12.22,-,-,-,-,-,-,695,814,0.4,0.46,BDL,0.09,17.236369,78.839675
4290,TELANGANA,20,28,7.16,7.28,799,822,-,-,4.21,8.25,-,-,-,-,-,-,447,464,0.5,0.58,BDL,0.09,17.232397,79.128966
1405,TRIPURA,24,27,5.6,5.6,106,114,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,68,68,BDL,BDL,BDL,BDL,23.530117,91.479394
1406,TRIPURA,23,26.5,5.2,5.63,118,125,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,70,72,BDL,BDL,BDL,BDL,23.530289,91.480914
1730,TRIPURA,24,26,6,6.19,106,112,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,62,62,BDL,BDL,BDL,BDL,23.831392,91.286739
1731,TRIPURA,24,25,5.7,5.95,102,108,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,58,BDL,BDL,BDL,BDL,23.859275,91.246114
1732,TRIPURA,24,26,5.6,6.01,118,121,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,62,70,BDL,BDL,BDL,BDL,23.778664,91.386119
1733,TRIPURA,24,26,5.2,5.87,108,119,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,66,BDL,BDL,BDL,BDL,23.828506,91.289731
1734,TRIPURA,24,25,5.2,5.78,106,116,BDL,BDL,BDL,0.51,BDL,BDL,BDL,BDL,BDL,BDL,58,58,BDL,BDL,BDL,BDL,23.828125,91.286689
3423,TRIPURA,24.5,25.5,6.3,6.47,86,97,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,52,BDL,BDL,BDL,BDL,23.898983,91.401944
3424,TRIPURA,24.5,25.5,5.9,6.15,92,107,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,58,BDL,BDL,BDL,BDL,23.896997,91.407914
3425,TRIPURA,24.5,25.5,5.8,5.94,101,111,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,56,56,BDL,BDL,BDL,BDL,23.898925,91.395567
3426,TRIPURA,24,25,5.3,5.67,90,106,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,56,BDL,BDL,BDL,BDL,23.231131,91.561586
3427,TRIPURA,24,25,6,6.23,78,91,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,44,52,BDL,BDL,BDL,BDL,23.233878,91.545767
3428,TRIPURA,24,25,5,5.25,90,101,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,58,BDL,BDL,BDL,BDL,23.245239,91.557186
3429,TRIPURA,24,24,5.6,5.6,101,101,BDL,BDL,BDL,BDL,-,-,-,-,-,-,58,58,BDL,BDL,BDL,BDL,23.851164,91.893497
3430,TRIPURA,24,25,6,6.15,86,95,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,40,46,BDL,0.31,BDL,BDL,23.916117,91.887928
3431,TRIPURA,24,25,5.3,5.86,72,87,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,40,48,BDL,0.48,BDL,BDL,23.934214,91.816344
3432,TRIPURA,24,25,5.6,5.71,88,95,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,56,BDL,0.77,BDL,BDL,24.075833,92.264672
3433,TRIPURA,24,25,6.2,6.89,82,95,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,48,BDL,0.79,BDL,BDL,24.032025,92.25285
3434,TRIPURA,24,25,5.8,6.03,74,81,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,42,48,BDL,0.39,BDL,BDL,24.035444,92.294167
3435,TRIPURA,24,25,6,6.15,88,99,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,48,BDL,0.29,BDL,BDL,24.054056,92.317567
3436,TRIPURA,24,25,5.6,5.97,92,101,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,54,BDL,0.22,BDL,BDL,24.116053,92.320472
4185,TRIPURA,24,25.5,5.6,5.89,103,108,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,56,58,BDL,BDL,BDL,BDL,23.807434,91.437052
4186,TRIPURA,24,25,5.6,5.83,106,112,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,62,BDL,BDL,BDL,BDL,23.7958,91.283729
4187,TRIPURA,25,25.5,6,6.15,102,111,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,56,56,BDL,BDL,BDL,BDL,23.804667,91.273858
4188,TRIPURA,24.5,26,6.2,6.41,94,105,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,52,54,BDL,BDL,BDL,BDL,23.80011,91.266733
4189,TRIPURA,24.5,25,5.8,5.97,84,90,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,52,BDL,BDL,BDL,BDL,23.785443,91.318821
4190,TRIPURA,24.5,25,5.3,5.84,86,91,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,52,56,BDL,BDL,BDL,BDL,23.938754,91.399856
4191,TRIPURA,24,25,5.8,5.93,82,90,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,56,BDL,BDL,BDL,BDL,23.757284,91.269722
4200,TRIPURA,24,25,5.6,5.78,88,97,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,52,56,BDL,BDL,BDL,BDL,23.673751,91.281183
4201,TRIPURA,24,25,5.2,5.84,106,122,BDL,BDL,BDL,0.46,BDL,BDL,BDL,BDL,BDL,BDL,58,68,BDL,BDL,BDL,BDL,23.476501,91.265023
4202,TRIPURA,24,25,5.2,5.69,116,121,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,62,76,BDL,BDL,BDL,BDL,23.605887,91.345236
4203,TRIPURA,24,25,5.2,5.69,106,118,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,64,BDL,BDL,BDL,BDL,23.343775,91.755992
4204,TRIPURA,24.5,25,5.1,5.7,109,119,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,60,68,BDL,BDL,BDL,BDL,23.51768,91.655648
4205,TRIPURA,24,25,5.6,5.92,93,107,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,62,BDL,BDL,BDL,BDL,23.533607,91.495786
4206,TRIPURA,24,25,5.3,5.49,102,110,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,56,64,BDL,BDL,BDL,BDL,23.530149,91.503304
4207,TRIPURA,24,25,5.4,5.79,96,105,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,58,BDL,BDL,BDL,BDL,23.008585,91.723378
4208,TRIPURA,24,25,5.5,5.85,105,119,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,68,BDL,BDL,BDL,BDL,23.219321,91.609926
4209,TRIPURA,24,25,5.6,5.91,110,120,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,60,68,BDL,BDL,BDL,BDL,23.246037,91.469592
4210,TRIPURA,24,25,5.1,5.48,90,107,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,58,BDL,BDL,BDL,BDL,23.925383,91.848619
4211,TRIPURA,24,25,5.9,6.11,102,119,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,68,BDL,BDL,BDL,BDL,24.196892,91.832956
4212,TRIPURA,24.5,24.5,5.6,5.6,107,107,BDL,BDL,BDL,BDL,-,-,-,-,-,-,58,58,BDL,0.22,BDL,BDL,23.849628,91.993422
4213,TRIPURA,24.5,25,5.3,5.75,89,106,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,56,BDL,BDL,BDL,BDL,23.83959,91.6279
4214,TRIPURA,24,25,5.2,5.49,101,118,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,56,64,BDL,0.22,BDL,BDL,24.068263,91.607707
4215,TRIPURA,24.5,25,5.2,5.79,113,122,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,64,68,BDL,0.83,BDL,BDL,24.378112,92.154953
4216,TRIPURA,25,25,5.4,5.63,84,106,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,68,BDL,0.59,BDL,BDL,24.238697,92.288741
4217,TRIPURA,25,25,5.1,5.79,108,126,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,70,BDL,0.71,BDL,BDL,24.035989,92.201393
4218,TRIPURA,25,25,5.7,5.81,88,106,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,56,BDL,0.69,BDL,BDL,24.258498,92.144952
4636,TRIPURA,24,25,6.3,6.59,91,101,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,60,BDL,BDL,BDL,BDL,23.669795,91.28234
4637,TRIPURA,24,25,6.3,6.55,82,95,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,54,BDL,BDL,BDL,BDL,23.853889,91.280278
4638,TRIPURA,24,25,6.3,6.69,80,96,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,44,62,BDL,BDL,BDL,BDL,23.806944,91.492222
4639,TRIPURA,24,25,6.6,6.86,84,96,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,64,BDL,BDL,BDL,BDL,23.834225,91.367531
4641,TRIPURA,25,25,5.87,5.87,84,84,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,46,BDL,BDL,-,-,23.493611,91.329722
4647,TRIPURA,24,25,6.7,6.95,88,96,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,62,BDL,BDL,BDL,BDL,23.074444,91.645556
4648,TRIPURA,23,24,7.1,7.32,96,107,BDL,BDL,BDL,0.31,BDL,BDL,BDL,BDL,BDL,BDL,54,58,BDL,BDL,BDL,BDL,23.068333,91.644167
4651,TRIPURA,23.5,24,6.8,7.02,92,101,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,56,BDL,BDL,BDL,BDL,23.835278,91.680556
4652,TRIPURA,24,25,6.1,6.35,96,107,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,70,BDL,BDL,BDL,BDL,23.842778,91.636389
4653,TRIPURA,23.5,24.5,6.3,6.48,90,100,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,66,BDL,0.35,BDL,BDL,24.189444,92.1025
1736,UTTAR PRADESH,24,24,6.9,6.9,662,662,4.6,4.6,-,-,-,-,-,-,-,-,340,340,-,-,-,-,26.686837,83.552618
1737,UTTAR PRADESH,23,23,5.8,5.8,624,624,5.2,5.2,-,-,-,-,-,-,-,-,416,416,-,-,-,-,26.928581,83.707206
1738,UTTAR PRADESH,28,28,7.9,7.9,605,605,-,-,-,-,BDL,BDL,BDL,BDL,-,-,360,360,0.57,0.57,-,-,26.537044,80.487825
1739,UTTAR PRADESH,27,27,7.4,7.4,1024,1024,-,-,-,-,BDL,BDL,BDL,BDL,-,-,624,624,0.66,0.66,-,-,26.538889,80.487267
1740,UTTAR PRADESH,28,28,7.4,7.4,652,652,-,-,-,-,BDL,BDL,BDL,BDL,-,-,390,390,0.79,0.79,-,-,26.540031,80.490569
1741,UTTAR PRADESH,27.9,27.9,7.5,7.5,848,848,-,-,-,-,BDL,BDL,BDL,BDL,-,-,522,522,0.93,0.93,-,-,26.538322,80.485589
1746,UTTAR PRADESH,19,19,7.7,7.7,788,788,-,-,-,-,-,-,-,-,-,-,652,652,-,-,-,-,26.264778,82.072736
1747,UTTAR PRADESH,20,20,7.9,7.9,859,859,-,-,-,-,-,-,-,-,-,-,588,588,-,-,-,-,26.771022,80.935244
1749,UTTAR PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,456,456,0.8,0.8,-,-,28.984417,77.706431
1750,UTTAR PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,550,550,0.7,0.7,-,-,28.939836,77.219978
1752,UTTAR PRADESH,20,20,7.5,7.8,2120,2380,BDL,1.1,BDL,0.43,-,-,-,-,-,-,809,1600,BDL,BDL,-,-,28.675322,77.344944
1753,UTTAR PRADESH,20,20,7.4,7.8,1110,1340,BDL,BDL,0.32,0.35,-,-,-,-,-,-,750,805,BDL,BDL,-,-,28.688578,77.437194
1754,UTTAR PRADESH,20,20,7.4,7.8,650,750,BDL,BDL,BDL,0.34,-,-,-,-,-,-,345,389,BDL,BDL,-,-,28.640478,77.423614
1755,UTTAR PRADESH,20,20,7.5,7.6,1200,1484,BDL,BDL,BDL,0.32,-,-,-,-,-,-,800,888,BDL,BDL,-,-,28.637897,77.344133
1756,UTTAR PRADESH,25.5,25.5,7.6,7.6,437,437,-,-,1.34,1.34,-,-,-,-,-,-,262,262,-,-,-,-,25.282197,82.435167
1758,UTTAR PRADESH,26,26,7.6,7.6,456,456,-,-,1.38,1.38,-,-,-,-,-,-,275,275,-,-,-,-,25.318,82.974161
1759,UTTAR PRADESH,25.3,25.8,7.2,7.2,1108,1236,BDL,BDL,0.85,0.91,BDL,BDL,BDL,BDL,-,-,207,225,0.41,0.42,-,-,25.539397,82.049394
2467,UTTAR PRADESH,26.5,26.5,7.7,7.7,495,495,-,-,1.59,1.59,-,-,-,-,-,-,295,295,-,-,-,-,25.299478,82.954689
2468,UTTAR PRADESH,25.5,25.5,7.8,7.8,480,480,-,-,1.25,1.25,-,-,-,-,-,-,188,188,-,-,-,-,25.698625,82.237508
2469,UTTAR PRADESH,25.6,25.7,7.2,7.3,1272,1345,BDL,BDL,0.84,0.93,BDL,BDL,BDL,BDL,-,-,265,272,0.45,0.48,-,-,25.379194,81.877067
2470,UTTAR PRADESH,25.5,25.7,6.9,7,1882,1953,BDL,BDL,1.06,1.15,BDL,BDL,BDL,BDL,-,-,111,196,0.47,0.51,-,-,25.920075,80.809994
2471,UTTAR PRADESH,24,24,7.2,7.2,518,518,3.2,3.2,-,-,-,-,-,-,-,-,312,312,-,-,-,-,26.760553,83.373167
2472,UTTAR PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,465,465,0.9,0.9,-,-,29.113,77.703
2473,UTTAR PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,550,550,0.7,0.7,-,-,28.864472,77.280622
2477,UTTAR PRADESH,19.2,19.2,7.1,7.1,975,975,-,-,-,-,-,-,-,-,-,-,616,616,-,-,-,-,26.777608,79.021508
2479,UTTAR PRADESH,22,24,7.2,7.2,234,238,BDL,BDL,0.6,0.6,BDL,BDL,34,40,-,-,430,450,BDL,0.22,-,-,28.821631,78.724478
2480,UTTAR PRADESH,18,18,7.2,7.2,290,290,-,-,-,-,BDL,BDL,BDL,BDL,-,-,160,160,-,-,-,-,30.303783,76.886508
1748,UTTARAKHAND,30,33,7.3,8,258,350,1.2,3.2,-,-,-,-,-,-,-,-,190,241,-,-,-,-,29.17602,79.007534
3441,UTTARAKHAND,29,31,6.5,7.4,460,549,4,8,-,-,-,-,-,-,-,-,310,368,-,-,-,-,28.928978,79.701556
3442,UTTARAKHAND,30,33,6.9,7.8,320,420,1.4,1.6,-,-,-,-,-,-,-,-,238,290,-,-,-,-,29.021039,79.489739
3443,UTTARAKHAND,30,33,7.1,7.5,303,390,2,2.2,-,-,-,-,-,-,-,-,226,268,-,-,-,-,29.021039,79.489739
3444,UTTARAKHAND,31,33,7,7.2,312,440,2,2.4,-,-,-,-,-,-,-,-,230,301,-,-,-,-,28.97385,79.533883
3445,UTTARAKHAND,30,33,6.9,7.8,296,430,1.6,2,-,-,-,-,-,-,-,-,204,287,-,-,-,-,28.97385,79.533883
3446,UTTARAKHAND,27,29,7.5,7.8,280,410,1.6,2.1,-,-,-,-,-,-,-,-,190,275,-,-,-,-,29.210422,78.961883
3447,UTTARAKHAND,27,30,7.1,7.6,374,380,1.6,2,-,-,-,-,-,-,-,-,251,256,-,-,-,-,29.204137,78.959428
3448,UTTARAKHAND,33,33,7.2,7.2,300,300,6,6,-,-,-,-,-,-,-,-,203,203,-,-,-,-,29.196486,79.076472
3449,UTTARAKHAND,29,33,7,7.8,304,480,1.8,2,-,-,-,-,-,-,-,-,213,325,-,-,-,-,29.207394,79.062656
3450,UTTARAKHAND,22,22,7,7,555,555,2,2,-,-,-,-,-,-,-,-,-,-,BDL,BDL,BDL,BDL,29.934503,78.073389
3451,UTTARAKHAND,28,28,7.3,7.3,604,604,-,-,-,-,BDL,BDL,BDL,BDL,-,-,371,371,BDL,BDL,BDL,BDL,29.934503,78.073389
3452,UTTARAKHAND,26,26,7.8,7.8,356,356,-,-,-,-,BDL,BDL,BDL,BDL,-,-,288,288,-,-,-,-,29.948484,78.150386
3453,UTTARAKHAND,25,25,7.3,7.3,552,552,-,-,-,-,BDL,BDL,BDL,BDL,-,-,342,342,-,-,-,-,29.937368,78.14126
3456,UTTARAKHAND,17,17,7.5,7.5,125,125,-,-,-,-,-,-,2,2,-,-,82,82,-,-,-,-,30.368728,77.853992
3457,UTTARAKHAND,18,18,7.5,7.5,210,210,-,-,-,-,-,-,2,2,-,-,136,136,-,-,-,-,30.37317,77.868565
1766,WEST BENGAL,30,30,7.77,7.77,676,676,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,376,376,0.51,0.51,-,-,23.688196,86.965172
1767,WEST BENGAL,29,29,7.48,7.48,293,293,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,188,188,0.33,0.33,-,-,23.520408,87.311958
1768,WEST BENGAL,28,28,6.86,6.86,472,472,BDL,BDL,BDL,BDL,2,2,4,4,-,-,346,346,0.21,0.21,-,-,23.512911,87.354791
1769,WEST BENGAL,35,35,6.65,6.65,1219,1219,BDL,BDL,0.5,0.5,BDL,BDL,BDL,BDL,BDL,BDL,704,704,0.28,0.28,-,-,22.066658,88.069831
1770,WEST BENGAL,33,33,6.88,6.88,1755,1755,BDL,BDL,0.4,0.4,BDL,BDL,BDL,BDL,BDL,BDL,1094,1094,0.3,0.3,-,-,22.045697,88.107169
1771,WEST BENGAL,29,29,7.73,7.73,904,904,BDL,BDL,0.5,0.5,BDL,BDL,BDL,BDL,BDL,BDL,452,452,0.26,0.26,BDL,BDL,22.988655,88.450222
1772,WEST BENGAL,27,27,8.1,8.1,390,390,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,220,220,0.28,0.28,BDL,BDL,22.764606,88.374953
1773,WEST BENGAL,29,29,7.08,7.08,1931,1931,BDL,BDL,0.7,0.7,80,80,230,230,-,-,1374,1374,BDL,BDL,BDL,BDL,22.5625,88.378106
1774,WEST BENGAL,30,30,7.12,7.12,1918,1918,BDL,BDL,0.7,0.7,BDL,BDL,BDL,BDL,BDL,BDL,1250,1250,0.32,0.32,BDL,BDL,22.533694,88.390192
1775,WEST BENGAL,26,26,7.03,7.03,1744,1744,BDL,BDL,1.5,1.5,BDL,BDL,BDL,BDL,BDL,BDL,854,854,0.38,0.38,BDL,BDL,22.560214,88.4421
1776,WEST BENGAL,29,29,7.16,7.16,1017,1017,BDL,BDL,0.7,0.7,BDL,BDL,BDL,BDL,BDL,BDL,488,488,0.73,0.73,BDL,BDL,22.462928,88.396753
1777,WEST BENGAL,29,29,7.47,7.47,1048,1048,BDL,BDL,1.6,1.6,4,4,11,11,-,-,334,334,0.32,0.32,BDL,BDL,22.497806,88.309361
1778,WEST BENGAL,27,27,7.28,7.28,776,776,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,308,308,0.28,0.28,BDL,BDL,22.633331,88.216664
1779,WEST BENGAL,28,28,7.9,7.9,1081,1081,BDL,BDL,0.7,0.7,16,16,23,23,-,-,642,642,0.47,0.47,BDL,BDL,22.702531,88.280619
1813,WEST BENGAL,28,28,7.88,7.88,753,753,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,375,375,0.42,0.42,BDL,BDL,22.724719,88.329214
1931,WEST BENGAL,29,29,7.43,7.43,1739,1739,BDL,BDL,1.4,1.4,BDL,BDL,4,4,-,-,916,916,0.34,0.34,BDL,BDL,22.616114,88.371281
1932,WEST BENGAL,30,30,7.15,7.15,565,565,BDL,BDL,0.7,0.7,BDL,BDL,BDL,BDL,BDL,BDL,316,316,0.55,0.55,BDL,BDL,22.569728,88.360556
1933,WEST BENGAL,30,30,7.19,7.19,1683,1683,BDL,BDL,0.5,0.5,13,13,27,27,-,-,784,784,0.44,0.44,BDL,BDL,22.598719,88.263783
1934,WEST BENGAL,29,29,7.55,7.55,1027,1027,BDL,BDL,0.4,0.4,BDL,BDL,BDL,BDL,BDL,BDL,558,558,0.42,0.42,BDL,BDL,22.594558,88.25695
1935,WEST BENGAL,27,27,7.27,7.27,1434,1434,BDL,BDL,2.7,2.7,BDL,BDL,BDL,BDL,BDL,BDL,532,532,0.39,0.39,BDL,BDL,22.507544,88.51525
1936,WEST BENGAL,29,29,7.5,7.5,927,927,BDL,BDL,1.6,1.6,BDL,BDL,BDL,BDL,BDL,BDL,350,350,0.28,0.28,BDL,BDL,22.440875,88.424636
