STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
1878,"HIMACHAL
PRADESH",23.0,25.0,7.5,8.1,529,599,1.0,1.0,-,-,2,2,2,2,310,315,0.2,0.2,0.001,0.001,30.927405,76.8281
1561,"HIMACHAL
PRADESH",19.0,19.0,6.7,7.3,354,714,1.0,1.0,0.30,0.30,-,-,-,-,243,466,0.2,0.2,-,-,32.229859,75.658854
1873,HIMACHAL PRADESH,14.0,18.0,6.9,7.4,287,370,1.0,1.0,0.30,0.59,-,-,-,-,196,254,0.2,0.2,-,-,32.219678,76.320933
1880,"HIMACHAL
PRADESH",-,-,7.2,7.7,603,724,1.0,1.0,0.47,2.10,2,2,2,2,369,441,0.2,0.7,0.001,0.001,30.552939,77.212353
1882,"HIMACHAL
PRADESH",22.0,23.5,6.8,7.3,628,661,1.0,1.0,0.30,0.45,2,2,33,33,434,441,0.2,0.2,-,-,31.40982,76.346479
1560,HIMACHAL PRADESH,23.0,23.0,8.2,8.2,981,981,1.0,1.0,-,-,2,2,2,2,512,512,-,-,0.001,0.001,31.044558,76.704792
1879,"HIMACHAL
PRADESH",24.0,24.0,7.9,7.9,660,660,1.0,1.0,-,-,2,2,2,2,342,342,-,-,0.001,0.001,31.046917,76.701694
1881,HIMACHAL PRADESH,22.0,24.0,7.7,7.9,252,593,1.0,1.0,0.40,0.51,2,2,2,2,152,362,0.2,0.2,-,-,30.436053,77.579269
1876,HIMACHAL PRADESH,13.0,18.0,7.9,7.9,322,682,1.0,1.0,-,-,2,2,2,2,221,388,0.2,0.2,0.001,0.001,30.843398,76.955076
1872,"HIMACHAL
PRADESH",9.0,14.0,7.4,7.8,5880,7259,5.8,90.0,0.70,6.90,1600,1600,1600,1600,349,437,0.3,0.9,0.010,0.010,31.104606,77.173425
1874,HIMACHAL PRADESH,19.0,19.0,8.1,8.4,348,783,1.0,1.0,-,-,2,2,2,2,198,272,0.2,0.2,0.001,0.001,30.90541,77.096698
1883,"HIMACHAL
PRADESH",23.5,27.0,7.5,7.6,543,642,1.0,1.0,0.30,0.47,2,2,25,25,374,422,0.2,0.2,-,-,31.465478,76.270798
4483,"HIMACHAL
PRADESH",24.0,26.0,7.1,7.5,413,513,1.0,1.0,0.30,0.34,2,2,31,31,293,359,0.2,0.2,-,-,31.466319,76.263198
2632,HIMACHAL PRADESH,18.0,20.0,7.3,7.6,563,806,1.0,1.0,1.21,3.80,2,2,2,2,372,556,0.2,0.2,-,-,31.32727,76.763868
2641,"HIMACHAL
PRADESH",11.0,14.0,7.1,7.4,469,682,1.0,1.0,0.30,0.30,-,-,-,-,310,421,0.2,0.2,-,-,32.553356,76.125806
2639,"HIMACHAL
PRADESH",18.0,18.0,6.9,8.0,148,223,1.0,1.0,0.30,0.47,-,-,-,-,99,144,0.2,0.2,-,-,32.053156,76.643661
2638,HIMACHAL PRADESH,22.0,22.0,7.4,7.4,362,362,1.0,1.0,0.34,0.34,2,2,31,31,226,226,0.2,0.2,-,-,31.808672,76.104045
2630,"HIMACHAL
PRADESH",-,-,7.4,7.8,497,532,1.0,1.0,0.30,0.30,-,-,-,-,337,341,0.2,0.2,-,-,31.686889,76.519752
2637,"HIMACHAL
PRADESH",19.0,19.0,6.8,7.2,559,614,1.0,1.0,0.30,0.30,2,2,2,2,348,423,0.2,0.2,-,-,31.874791,76.315606
2646,"HIMACHAL
PRADESH",-,-,6.9,6.9,580,580,1.0,1.0,2.20,2.20,2,2,2,2,354,354,0.8,0.8,-,-,30.516979,77.211543
2648,"HIMACHAL
PRADESH",9.0,9.0,7.7,7.7,305,305,1.0,1.0,0.30,0.30,2,2,2,2,216,216,0.5,0.5,-,-,32.570997,77.031978
2629,"HIMACHAL
PRADESH",20.0,24.0,7.4,8.0,344,504,1.0,1.0,0.30,0.70,2,2,2,2,229,336,0.2,0.2,-,-,31.708164,76.931367
2631,"HIMACHAL
PRADESH",-,-,6.9,7.7,456,511,1.0,1.0,0.30,0.30,2,2,17,17,311,321,0.2,0.2,-,-,31.778117,76.344419
2645,HIMACHAL PRADESH,-,-,7.2,7.3,607,779,1.0,1.0,0.30,2.10,2,2,2,2,378,476,0.4,1.0,-,-,30.559259,77.297976
2635,"HIMACHAL
PRADESH",-,-,7.8,7.8,2391,2391,1.0,1.0,1.00,1.00,-,-,-,-,120,120,0.3,0.3,0.010,0.010,31.054483,77.136191
2640,HIMACHAL PRADESH,-,-,7.4,7.9,235,391,1.0,1.0,0.30,0.99,-,-,-,-,158,252,0.2,0.2,-,-,31.923161,75.928482
2628,HIMACHAL PRADESH,21.0,21.0,7.3,7.3,342,342,1.0,1.0,0.52,0.52,2,2,2,2,232,232,0.2,0.2,-,-,31.893319,77.13845
2647,"HIMACHAL
PRADESH",25.0,25.0,7.7,7.7,482,539,1.0,1.0,0.30,0.30,2,2,26,26,323,361,0.2,0.2,-,-,31.348559,76.268686
4456,"HIMACHAL
PRADESH",12.0,15.0,6.4,7.1,316,422,1.0,1.0,0.30,0.34,-,-,-,-,211,278,0.2,0.2,-,-,32.532966,76.13849
4478,HIMACHAL PRADESH,11.0,18.0,7.1,7.6,214,270,1.0,1.0,0.90,1.70,22,49,130,170,144,178,0.2,0.2,-,-,31.888139,77.146633
4467,HIMACHAL PRADESH,16.0,16.0,7.1,7.4,209,526,1.0,1.0,0.31,0.50,2,2,22,27,141,352,0.2,0.2,-,-,32.199277,76.335524
4468,HIMACHAL PRADESH,15.0,15.0,6.9,7.0,164,212,1.0,1.0,0.30,0.30,2,2,21,31,112,135,0.2,0.2,-,-,32.199858,76.337826
4472,HIMACHAL PRADESH,19.0,19.0,6.7,6.9,164,208,1.0,1.0,0.30,0.30,2,2,26,26,111,139,0.2,0.2,-,-,32.102643,76.377968
1558,"HIMACHAL
PRADESH",24.0,24.0,8.1,8.1,1150,1150,1.0,1.0,-,-,2,2,2,2,544,544,-,-,0.001,0.001,30.958146,76.790951
1555,"HIMACHAL
PRADESH",-,-,7.3,8.0,562,597,1.0,1.0,0.45,2.10,2,2,2,2,343,364,0.2,0.8,0.001,0.001,30.50225,77.221312
1556,"HIMACHAL
PRADESH",23.0,24.0,6.9,7.9,534,701,1.0,1.0,0.46,1.50,2,2,2,2,316,428,0.2,0.9,-,-,30.446322,77.615542
1557,"HIMACHAL
PRADESH",15.0,19.0,8.0,9.1,678,720,1.0,1.0,-,-,2,2,2,2,392,410,0.2,0.2,0.001,0.001,30.838297,76.958641
1562,"HIMACHAL
PRADESH",24.0,26.5,7.2,7.9,378,509,1.0,1.0,0.30,0.30,2,2,32,32,249,351,0.2,0.2,-,-,31.468722,76.272224
4068,JAMMU & KASHMIR,24.0,24.0,8.0,8.0,340,340,1.2,1.2,-,-,-,-,-,-,200,200,-,-,-,-,32.744037,74.804602
4072,"JAMMU &
KASHMIR",23.0,23.0,7.4,7.4,360,360,-,-,-,-,-,-,-,-,210,210,-,-,-,-,32.633937,74.946109
4065,JAMMU & KASHMIR,24.0,24.0,7.7,7.7,348,348,-,-,-,-,-,-,-,-,204,204,-,-,-,-,32.637756,74.919158
4064,JAMMU & KASHMIR,22.0,22.0,7.6,7.6,334,334,-,-,-,-,-,-,-,-,196,196,-,-,-,-,32.671942,74.881981
4066,"JAMMU &
KASHMIR",18.0,18.0,7.3,7.3,496,496,-,-,-,-,-,-,-,-,292,292,-,-,-,-,32.556283,75.110256
4073,"JAMMU &
KASHMIR",23.0,23.0,7.9,7.9,420,420,-,-,-,-,-,-,-,-,248,248,-,-,-,-,32.629517,74.962393
2759,"JAMMU &
KASHMIR",20.0,20.0,6.9,6.9,600,600,-,-,-,-,-,-,-,-,35,35,-,-,-,-,32.510494,75.212882
2760,"JAMMU &
KASHMIR",24.0,24.0,7.5,7.5,340,340,3.3,3.3,-,-,-,-,-,-,200,200,-,-,-,-,32.41944,75.581914
2762,"JAMMU &
KASHMIR",21.0,21.0,8.3,8.3,560,560,1.7,1.7,-,-,-,-,-,-,326,326,-,-,-,-,32.603839,74.727475
2761,"JAMMU &
KASHMIR",22.0,22.0,7.3,7.3,475,475,-,-,-,-,-,-,-,-,280,280,-,-,-,-,32.3855,75.545246
4492,JHARKHAND,16.0,35.0,7.4,8.2,240,260,1.2,2.0,-,-,-,-,-,-,200,240,-,-,-,-,24.281493,87.208686
4493,JHARKHAND,15.0,34.0,7.5,7.6,260,292,2.0,2.8,-,-,-,-,-,-,270,290,-,-,-,-,24.833024,87.154243
3564,KARNATAKA,27.0,28.0,6.7,7.3,138,179,3.0,3.0,3.74,7.80,32,900,280,1600,112,156,0.1,0.2,-,-,12.919009,74.903339
19,KERALA,21.0,28.0,5.9,7.8,185,211,1.6,2.8,0.30,0.40,40,1400,84,4000,105,129,0.2,0.2,-,-,9.151239,76.730767
2323,KERALA,27.0,30.0,6.1,6.4,164,198,1.0,3.2,0.30,0.30,70,310,630,940,90,110,0.2,0.3,-,-,9.995953,76.363939
2316,KERALA,27.0,28.0,4.3,6.0,37,100,1.0,1.0,0.30,0.30,40,79,200,450,24,63,0.2,0.2,-,-,11.889161,75.429339
1584,KERALA,29.0,30.0,7.6,7.8,197,274,2.2,2.8,0.30,0.30,2,100,2,310,128,162,0.2,0.2,-,-,9.686781,76.336197
22,KERALA,29.0,30.0,5.5,6.4,112,132,1.0,1.0,0.30,2.76,2,84,40,120,65,75,0.2,0.2,-,-,11.243611,75.898056
1586,KERALA,27.0,28.0,5.9,6.4,231,420,3.2,4.0,0.30,0.40,220,700,700,1200,120,230,0.2,0.3,-,-,9.872489,76.551714
2308,KERALA,28.0,30.0,6.3,6.4,147,218,1.0,1.0,0.30,0.60,310,400,630,920,87,125,0.2,0.2,-,-,9.443958,76.553158
2324,KERALA,29.0,31.0,5.1,5.4,113,128,1.0,4.0,0.30,0.30,5,340,58,3200,65,70,0.2,0.3,-,-,9.971475,76.369517
2315,KERALA,21.0,25.0,6.4,7.8,210,211,1.2,1.6,0.30,0.40,40,40,84,100,129,178,0.2,0.2,-,-,9.003322,76.532797
1587,KERALA,29.0,30.0,5.7,5.8,246,403,3.0,3.6,0.30,0.30,2,8,20,400,135,220,0.2,0.3,-,-,10.051969,76.316119
1591,KERALA,28.0,28.0,4.9,5.6,90,116,1.0,1.2,0.30,0.30,40,84,270,540,56,68,0.2,0.2,-,-,11.874425,75.370572
3475,KERALA,27.0,28.0,5.2,5.5,64,71,1.0,1.0,0.30,0.30,10,31,63,79,46,46,0.2,0.2,-,-,12.044617,75.390275
2309,KERALA,25.0,29.0,5.7,5.7,68,75,1.0,1.0,0.30,0.90,100,490,200,1000,42,47,0.2,0.2,-,-,9.397414,76.367336
2327,KERALA,27.0,28.0,7.1,7.6,670,875,1.0,1.2,0.69,1.60,260,300,500,700,416,538,0.4,0.4,-,-,10.695067,76.722486
1583,KERALA,22.0,24.0,6.8,6.9,163,184,1.2,1.3,0.30,0.40,20,20,80,82,95,130,0.2,0.2,-,-,8.960175,76.678806
2314,KERALA,21.0,23.0,6.2,7.1,165,195,1.3,1.4,0.30,0.40,30,40,70,140,96,138,0.2,0.2,-,-,8.918628,76.574831
2321,KERALA,25.0,27.0,4.1,5.9,242,250,1.0,1.4,0.30,0.80,2,2,2,2,138,158,0.2,1.0,-,-,10.512489,76.185619
1589,KERALA,22.0,24.0,6.8,7.1,330,403,1.0,1.7,0.30,0.80,70,79,110,180,188,236,0.4,0.8,-,-,11.040986,76.083017
2320,KERALA,22.0,23.0,7.2,7.6,195,281,1.0,1.3,0.30,0.81,25,40,70,84,116,164,0.2,0.5,-,-,11.120297,76.119967
1590,KERALA,29.0,30.0,6.1,6.7,89,96,1.0,1.0,0.30,0.60,310,1400,390,1700,50,55,0.2,0.2,-,-,11.259675,75.948622
1582,KERALA,26.0,26.0,6.8,7.2,205,266,3.3,6.0,0.30,0.30,200,310,600,840,120,156,0.2,0.2,-,-,8.603286,77.002753
2322,KERALA,20.0,28.0,5.2,5.9,170,250,1.6,1.7,0.30,0.80,490,490,920,920,100,150,0.2,0.3,-,-,10.480661,76.242117
1581,KERALA,26.0,26.0,6.5,6.6,143,178,1.0,3.1,0.30,0.30,100,100,310,400,84,105,0.2,0.2,-,-,8.469722,76.9825
3474,KERALA,27.0,29.0,6.7,7.0,102,225,1.0,1.0,0.30,0.30,20,49,230,260,58,142,0.2,0.2,-,-,12.105069,75.205833
1592,KERALA,27.0,29.0,6.2,6.4,158,394,1.0,1.0,0.30,0.30,2,63,120,350,92,226,0.2,0.3,-,-,12.105044,75.205881
35,KERALA,22.0,25.0,6.0,6.6,142,154,1.0,1.1,0.30,0.50,10,31,80,94,100,105,0.2,0.2,-,-,9.017,76.926
1588,KERALA,25.0,28.0,4.8,5.6,185,269,1.0,1.4,0.30,0.30,200,200,840,840,115,172,0.2,0.2,-,-,10.535106,76.209017
2317,KERALA,26.0,30.0,5.4,5.5,198,310,1.0,1.1,0.30,0.30,20,40,150,240,116,180,0.2,0.2,-,-,11.889444,75.525556
2313,KERALA,29.0,30.0,7.4,8.0,155,213,2.4,2.8,0.30,0.30,2,400,100,700,102,120,0.2,1.1,-,-,9.555006,76.317594
2311,KERALA,27.0,29.0,6.1,6.7,121,128,1.0,1.0,0.30,1.60,400,600,790,1100,74,78,0.2,0.2,-,-,9.589686,76.563272
2310,KERALA,26.0,26.0,6.0,6.1,166,328,1.0,1.0,0.30,0.30,100,1000,250,2000,98,200,0.2,0.2,-,-,9.766667,76.4
3463,KERALA,28.0,30.0,5.4,6.3,80,119,1.0,1.0,0.30,4.89,40,120,140,240,46,72,0.2,0.2,-,-,11.270933,75.846133
1585,KERALA,28.0,31.0,7.0,7.0,356,643,1.5,4.6,0.30,0.53,150,430,790,1200,190,355,0.2,0.4,-,-,9.968961,76.318042
3472,KERALA,26.0,28.0,7.0,7.1,365,552,1.0,1.0,0.30,0.30,31,49,250,250,216,360,0.2,0.3,-,-,11.986836,75.393681
1606,LAKSHADWEEP,28.5,28.5,7.3,7.3,714,714,-,-,-,-,-,-,-,-,478,478,-,-,-,-,10.076011,73.630344
1600,LAKSHADWEEP,29.3,29.3,7.1,7.1,877,877,-,-,-,-,-,-,-,-,588,588,-,-,-,-,10.551808,72.634758
4575,LAKSHADWEEP,28.9,30.0,6.7,7.0,928,1020,-,-,-,-,-,-,-,-,604,663,-,-,-,-,11.127974,72.723351
4564,LAKSHADWEEP,30.4,30.6,6.6,7.0,1050,1709,-,-,-,-,-,-,-,-,683,1111,-,-,-,-,11.124508,72.717995
1601,LAKSHADWEEP,29.0,29.0,7.2,7.2,937,937,-,-,-,-,-,-,-,-,628,628,-,-,-,-,10.551283,72.634122
4570,LAKSHADWEEP,30.2,30.6,7.0,7.6,1011,1701,-,-,-,-,-,-,-,-,657,1106,-,-,-,-,11.121573,72.718048
1602,LAKSHADWEEP,28.8,29.3,7.5,7.5,725,837,-,-,-,-,-,-,-,-,486,561,-,-,-,-,10.551819,72.63525
4552,LAKSHADWEEP,29.1,30.0,7.2,7.3,1093,1101,-,-,-,-,-,-,-,-,732,738,-,-,-,-,8.278317,73.056297
4576,LAKSHADWEEP,30.4,30.9,6.4,7.2,655,695,-,-,-,-,-,-,-,-,426,452,-,-,-,-,11.117651,72.718544
4554,LAKSHADWEEP,29.0,29.0,7.2,7.2,861,861,-,-,-,-,-,-,-,-,577,577,-,-,-,-,10.561358,72.637468
4553,LAKSHADWEEP,27.0,27.0,7.4,7.4,802,802,-,-,-,-,-,-,-,-,537,537,-,-,-,-,8.283322,73.058112
4562,LAKSHADWEEP,29.0,30.2,7.3,7.4,1084,1094,-,-,-,-,-,-,-,-,705,711,-,-,-,-,11.480704,73.004915
1596,LAKSHADWEEP,28.8,28.8,7.2,7.2,715,715,-,-,-,-,-,-,-,-,479,479,-,-,-,-,10.568991,72.636237
4550,LAKSHADWEEP,29.2,30.6,7.3,7.7,1024,1229,-,-,-,-,-,-,-,-,686,823,-,-,-,-,10.554916,72.630465
4565,LAKSHADWEEP,30.2,30.6,6.6,6.6,724,996,-,-,-,-,-,-,-,-,471,647,-,-,-,-,11.123518,72.717758
4569,LAKSHADWEEP,30.5,30.8,7.3,7.7,1098,2129,-,-,-,-,-,-,-,-,714,1384,-,-,-,-,11.115032,72.721854
4574,LAKSHADWEEP,29.0,30.8,7.1,7.1,536,683,-,-,-,-,-,-,-,-,349,444,-,-,-,-,11.122782,72.728592
1604,LAKSHADWEEP,29.6,29.8,7.0,7.4,1320,3870,-,-,-,-,-,-,-,-,486,884,-,-,-,-,10.552516,72.626248
4563,LAKSHADWEEP,30.2,30.9,6.2,6.7,810,910,-,-,-,-,-,-,-,-,527,592,-,-,-,-,11.126791,72.719116
4572,LAKSHADWEEP,29.9,30.3,7.4,7.5,776,1311,-,-,-,-,-,-,-,-,504,852,-,-,-,-,11.117926,72.717099
1603,LAKSHADWEEP,29.3,30.7,7.1,7.4,1296,1733,-,-,-,-,-,-,-,-,628,1161,-,-,-,-,10.54342,72.620033
4558,LAKSHADWEEP,28.8,30.0,7.1,7.7,935,1140,-,-,-,-,-,-,-,-,608,741,-,-,-,-,11.129244,72.732025
1599,LAKSHADWEEP,28.8,28.8,7.2,7.2,621,621,-,-,-,-,-,-,-,-,416,416,-,-,-,-,10.552164,72.641722
1598,LAKSHADWEEP,28.3,28.3,7.3,7.3,480,480,-,-,-,-,-,-,-,-,322,322,-,-,-,-,10.567278,72.638528
4560,LAKSHADWEEP,29.0,30.2,6.9,7.1,3560,6880,-,-,-,-,-,-,-,-,2314,4472,-,-,-,-,11.131852,72.725053
4561,LAKSHADWEEP,29.0,30.2,6.8,6.9,1721,3560,-,-,0.30,0.30,2,2,2,2,1187,2314,-,-,-,-,11.114944,72.725075
4556,LAKSHADWEEP,29.2,30.7,7.3,7.5,773,963,-,-,-,-,-,-,-,-,518,645,-,-,-,-,11.469509,73.009291
4573,LAKSHADWEEP,29.1,29.9,7.0,7.0,805,1096,-,-,-,-,-,-,-,-,524,712,-,-,-,-,11.134516,72.731111
4559,LAKSHADWEEP,28.9,30.2,7.1,7.5,1320,2630,-,-,-,-,-,-,-,-,858,1710,-,-,-,-,11.134567,72.731201
4567,LAKSHADWEEP,29.0,31.0,7.2,7.2,594,618,-,-,-,-,-,-,-,-,10,402,-,-,-,-,11.120018,72.726814
1597,LAKSHADWEEP,27.8,27.8,7.3,7.3,563,563,-,-,-,-,-,-,-,-,377,377,-,-,-,-,10.567467,72.634239
1595,LAKSHADWEEP,28.7,28.7,7.4,7.4,373,373,-,-,-,-,-,-,-,-,250,250,-,-,-,-,10.567542,72.634967
1605,LAKSHADWEEP,29.2,30.6,7.4,7.4,992,1280,-,-,-,-,-,-,-,-,665,854,-,-,-,-,10.076011,73.630344
4571,LAKSHADWEEP,30.3,30.6,6.6,7.2,1025,2802,-,-,-,-,-,-,-,-,666,1821,-,-,-,-,11.116958,72.716687
4555,LAKSHADWEEP,29.1,30.3,7.4,7.8,1611,2120,-,-,-,-,-,-,-,-,1079,1420,-,-,-,-,10.541813,72.616091
1593,LAKSHADWEEP,29.0,29.0,7.1,7.1,990,990,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.283763,73.058467
4551,LAKSHADWEEP,27.3,27.3,7.2,7.2,876,876,-,-,-,-,-,-,-,-,240,240,-,-,-,-,8.283255,73.058102
4548,LAKSHADWEEP,29.8,30.0,7.2,8.0,725,1710,-,-,-,-,-,-,-,-,486,1146,-,-,-,-,10.554895,72.630508
1594,LAKSHADWEEP,27.2,27.2,7.2,7.2,935,935,-,-,-,-,-,-,-,-,626,626,-,-,-,-,10.567056,72.635978
1402,LAKSHADWEEP,28.1,28.1,7.2,7.2,663,663,-,-,-,-,-,-,-,-,444,444,-,-,-,-,10.077144,73.632164
4566,LAKSHADWEEP,28.9,29.5,6.8,6.9,1080,1163,-,-,-,-,-,-,-,-,702,756,-,-,-,-,11.122277,72.722283
4549,LAKSHADWEEP,28.8,29.6,7.3,7.5,664,679,-,-,-,-,-,-,-,-,445,455,-,-,-,-,10.557292,72.633044
3342,MADHYA PRADESH,20.0,23.0,7.6,7.8,458,679,1.0,1.0,0.70,1.86,2,2,2,4,270,580,0.7,0.7,-,-,22.612355,75.675284
4618,MADHYA PRADESH,21.8,21.8,7.3,7.3,498,498,1.0,1.0,0.40,0.40,2,2,10,10,476,476,0.2,0.2,0.001,0.001,23.108477,80.252455
3838,MADHYA PRADESH,26.8,30.0,7.1,7.5,492,560,-,-,1.50,3.30,-,-,-,-,376,378,-,-,-,-,24.200276,82.703998
3823,MADHYA PRADESH,21.2,21.2,7.2,7.4,418,418,1.0,1.0,0.30,0.30,2,2,14,14,262,354,0.2,0.2,0.001,0.001,21.821148,80.198158
3825,MADHYA PRADESH,21.0,21.0,7.3,7.4,563,670,1.0,1.0,0.30,0.40,2,2,17,17,476,668,0.2,0.2,0.001,0.001,21.811932,80.190221
3822,MADHYA PRADESH,21.3,21.3,7.2,7.4,438,438,1.0,1.0,0.60,0.60,2,2,13,13,312,418,0.2,0.2,0.001,0.001,22.94411,79.208599
3826,MADHYA PRADESH,21.0,21.6,7.3,7.3,260,529,1.0,1.0,0.30,0.60,2,2,15,15,150,438,0.2,0.2,0.001,0.001,22.090826,79.550531
3844,MADHYA PRADESH,27.3,30.0,7.1,7.5,450,597,-,-,1.40,4.70,-,-,-,-,294,554,-,-,-,-,24.084539,82.651398
3843,MADHYA PRADESH,26.6,26.6,7.3,7.3,413,413,-,-,3.90,3.90,-,-,-,-,385,385,-,-,-,-,24.106522,82.623971
3839,MADHYA PRADESH,27.2,30.0,7.3,7.5,373,700,-,-,0.30,4.10,-,-,-,-,321,475,-,-,-,-,24.111965,82.649317
3842,MADHYA PRADESH,26.5,26.5,7.6,7.6,448,448,-,-,4.10,4.10,-,-,-,-,330,330,-,-,-,-,24.106342,82.648947
3840,MADHYA PRADESH,26.5,30.0,7.4,7.5,260,310,-,-,0.30,3.80,-,-,-,-,178,288,-,-,-,-,24.078945,82.609503
3837,MADHYA PRADESH,26.8,28.0,7.1,7.5,492,560,-,-,1.50,3.30,-,-,-,-,358,376,-,-,-,-,24.196544,82.670079
1618,MADHYA PRADESH,26.0,26.0,7.5,7.5,1500,1500,-,-,1.80,1.80,2,2,11,11,960,960,-,-,-,-,26.367039,78.287478
1619,MADHYA PRADESH,24.0,24.0,7.9,7.9,1625,1625,-,-,0.80,0.80,2,2,12,12,998,998,-,-,-,-,26.367039,78.287478
3841,MADHYA PRADESH,26.5,30.0,7.5,7.6,410,448,-,-,2.50,4.10,-,-,-,-,265,330,-,-,-,-,24.144517,82.640423
3824,MADHYA PRADESH,21.0,21.0,7.4,8.4,477,1017,1.0,1.0,0.30,0.30,2,2,4,4,440,817,0.2,0.2,0.001,0.001,21.817493,80.195922
3827,MADHYA PRADESH,21.0,22.2,7.2,7.4,298,542,1.0,1.0,0.30,0.30,2,2,14,14,274,462,0.2,0.2,0.001,0.001,23.111594,79.917595
4625,MADHYA PRADESH,24.0,28.0,7.0,7.2,758,1995,1.0,1.0,5.05,6.85,66,66,220,220,548,1522,0.2,0.4,-,-,23.229928,77.417527
4630,MADHYA PRADESH,25.0,30.0,7.4,8.1,723,723,1.2,1.4,1.20,1.40,3,3,15,15,450,450,0.2,0.2,-,-,21.901733,77.895572
4627,MADHYA PRADESH,20.0,27.0,7.1,7.6,739,3767,1.0,1.0,6.42,34.60,2,2,23,24,278,544,0.2,0.2,-,-,22.757891,77.718766
4626,MADHYA PRADESH,24.0,28.0,6.9,7.9,529,1152,3.5,7.0,0.30,5.75,2,2,280,280,384,712,0.2,0.7,-,-,23.198545,77.081272
4628,MADHYA PRADESH,23.0,25.0,7.0,7.1,1013,1235,1.0,1.5,0.36,15.00,2,2,22,22,768,876,0.2,0.3,-,-,23.520307,77.808364
4629,MADHYA PRADESH,28.0,28.0,7.4,7.4,1178,1178,2.8,2.8,15.09,15.09,2,2,24,24,765,765,-,-,-,-,23.333619,77.780443
3338,MADHYA PRADESH,26.0,26.0,7.9,7.9,386,386,-,-,0.30,0.30,2,2,14,14,248,248,-,-,-,-,26.287719,78.198403
3333,MADHYA PRADESH,27.0,28.0,7.2,7.8,740,848,1.0,2.0,6.30,7.21,46,46,210,210,526,622,0.2,0.2,-,-,23.233545,77.57514
1617,MADHYA PRADESH,25.0,25.0,7.2,7.2,1033,1033,1.3,1.3,12.04,12.04,-,-,-,-,605,605,0.2,0.2,-,-,23.099147,77.503906
1616,MADHYA PRADESH,28.0,29.0,7.4,7.5,272,811,1.0,4.0,8.16,8.90,58,58,350,350,162,598,0.2,0.2,-,-,23.247147,77.444436
1897,MADHYA PRADESH,21.0,24.0,7.6,8.1,696,4887,1.0,1.0,2.19,2.70,2,2,2,4,342,430,0.7,0.7,-,-,21.313672,76.217623
3340,MADHYA PRADESH,21.0,23.0,7.3,7.4,2081,2623,1.0,1.0,2.74,3.20,2,2,4,4,1290,1628,0.6,0.8,-,-,22.678307,75.925006
3341,MADHYA PRADESH,20.0,24.0,7.5,7.8,810,982,1.0,1.0,2.20,3.98,2,2,4,4,502,591,0.7,1.0,-,-,22.62421,75.599048
3334,MADHYA PRADESH,26.0,31.0,7.7,7.7,724,791,1.2,1.8,1.20,1.40,3,3,15,15,455,462,0.2,0.2,-,-,21.900458,77.89643
3343,MADHYA PRADESH,26.9,28.0,7.1,7.2,1375,1422,1.0,1.2,2.00,4.80,2,2,8,8,1286,1388,-,-,-,-,24.523313,81.260108
3854,MADHYA PRADESH,24.0,28.0,7.0,7.1,988,1023,1.0,1.0,3.20,3.80,2,2,6,6,757,822,-,-,-,-,24.39563,81.882736
3337,MADHYA PRADESH,21.2,21.2,7.2,7.5,368,368,1.0,1.0,0.50,0.50,2,2,17,17,342,421,0.2,0.2,0.001,0.001,22.092218,79.552311
3335,MADHYA PRADESH,21.2,21.2,7.1,7.6,282,282,1.0,1.0,0.40,0.40,2,2,13,13,262,421,0.2,0.2,0.001,0.001,23.220624,79.976447
3336,MADHYA PRADESH,28.0,31.0,7.3,8.1,692,692,1.0,1.0,1.20,1.40,3,3,14,15,463,502,0.2,0.2,-,-,22.057235,78.938132
3332,MADHYA PRADESH,22.0,30.0,7.4,7.8,2104,3050,1.4,2.2,4.90,4.98,-,-,-,-,1646,2170,-,-,-,-,22.943809,76.020183
3339,MADHYA PRADESH,21.0,24.0,6.5,7.5,1359,1528,1.0,1.0,2.94,3.70,2,2,4,9,815,855,0.9,0.9,-,-,22.719419,75.860556
3345,MADHYA PRADESH,27.8,28.0,8.0,8.1,491,589,1.0,1.0,0.68,0.80,2,2,2,2,361,422,-,-,-,-,23.110397,81.697117
3344,MADHYA PRADESH,28.0,28.5,8.0,8.1,488,611,1.0,1.0,0.70,0.82,2,2,2,2,385,438,-,-,-,-,23.303252,81.355229
2146,MADHYA PRADESH,-,-,7.2,7.4,5294,5388,1.0,1.4,9.20,12.60,-,-,-,-,4232,4300,-,-,-,-,23.474838,75.384519
2149,MADHYA PRADESH,24.0,24.0,7.3,7.3,1861,1861,1.2,1.2,8.20,8.20,-,-,-,-,1302,1302,-,-,-,-,23.2601,76.146411
2148,MADHYA PRADESH,-,-,7.6,7.9,2150,3292,1.2,1.8,4.00,6.82,2,2,22,22,1640,2306,0.2,0.2,-,-,23.333695,75.035676
