STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max
4648,TRIPURA,23.0,26.0,7.1,7.2,96,106,1.0,1.0,0.30,0.30,2,2,2,2,54,60,0.2,0.2,-,-
4211,TRIPURA,23.0,25.0,6.0,6.2,108,119,1.0,1.0,0.30,0.30,2,2,2,2,60,66,0.2,0.2,-,-
3433,TRIPURA,22.5,25.5,5.8,7.0,106,119,1.0,1.0,0.30,0.30,2,2,2,2,58,70,0.2,0.2,-,-
4217,TRIPURA,22.0,25.0,5.6,5.9,105,117,1.0,1.0,0.30,0.30,2,2,2,2,60,64,0.2,0.2,-,-
4203,TRIPURA,22.5,25.5,5.5,5.5,108,112,1.0,1.0,0.30,0.30,2,2,2,2,62,68,0.2,0.2,-,-
4214,TRIPURA,23.5,25.5,5.4,5.5,94,112,1.0,1.0,0.30,0.30,2,2,2,2,56,66,0.2,0.2,-,-
3431,TRIPURA,23.0,25.0,5.3,5.8,79,93,1.0,1.0,0.30,0.30,2,2,2,2,48,58,0.2,0.2,-,-
3434,TRIPURA,22.5,25.5,6.0,6.4,95,124,1.0,1.0,0.30,0.30,2,2,2,2,52,72,0.2,0.2,-,-
4647,TRIPURA,23.0,26.0,6.5,6.9,96,102,1.0,1.0,0.30,0.30,2,2,2,2,54,58,0.2,0.2,-,-
4641,TRIPURA,23.0,26.0,5.2,5.3,94,106,1.0,1.0,0.30,0.30,2,2,2,2,52,58,0.2,0.2,-,-
3424,TRIPURA,23.0,26.0,5.9,6.1,84,89,1.0,1.0,0.30,0.30,2,2,2,2,42,50,0.2,0.2,-,-
4189,TRIPURA,23.0,26.0,5.7,5.8,91,95,1.0,1.0,0.30,0.30,2,2,2,2,48,56,0.2,0.2,-,-
4218,TRIPURA,22.0,25.0,5.7,5.7,91,95,1.0,1.0,0.30,0.30,2,2,2,2,48,54,0.2,0.2,-,-
4653,TRIPURA,23.0,25.5,5.9,6.2,108,112,1.0,1.0,0.30,0.30,2,2,2,2,50,56,0.2,0.2,-,-
4637,TRIPURA,23.0,26.0,6.3,6.5,91,94,1.0,1.0,0.30,0.30,2,2,2,2,50,52,0.2,0.2,-,-
4639,TRIPURA,23.0,26.0,6.7,6.7,93,101,1.0,1.0,0.30,0.30,2,2,2,2,50,58,0.2,0.2,-,-
4207,TRIPURA,23.0,26.5,5.5,5.6,106,108,1.0,1.0,0.30,0.30,2,2,2,2,54,56,0.2,0.2,-,-
3427,TRIPURA,23.0,26.0,6.1,6.4,72,84,1.0,1.0,0.30,0.30,2,2,2,2,42,50,0.2,0.2,-,-
4201,TRIPURA,23.0,26.0,5.6,5.8,107,117,1.0,1.0,0.30,0.37,2,2,2,2,58,66,0.2,0.2,-,-
4191,TRIPURA,23.0,26.0,5.8,5.9,93,100,1.0,1.0,0.30,0.30,2,2,2,2,56,56,0.2,0.2,-,-
4213,TRIPURA,23.0,25.5,5.6,5.6,88,95,1.0,1.0,0.30,0.30,2,2,2,2,50,54,0.2,0.2,-,-
4652,TRIPURA,23.0,26.0,6.0,6.2,108,115,1.0,1.0,0.30,0.30,2,2,2,2,60,64,0.2,0.2,-,-
1406,TRIPURA,23.0,27.0,5.5,5.8,106,122,1.0,1.0,0.30,0.30,2,2,2,2,62,72,0.2,0.2,-,-
1405,TRIPURA,23.0,27.0,5.7,6.0,97,112,1.0,1.0,0.30,0.30,2,2,2,2,58,72,0.2,0.2,-,-
2470,UTTAR PRADESH,25.3,25.6,7.1,7.2,1920,1983,1.0,1.0,1.10,1.10,2,2,2,2,183,212,0.3,0.4,-,-
2469,UTTAR PRADESH,25.3,25.4,7.2,7.3,1193,1222,1.0,1.0,0.85,0.90,2,2,2,2,251,263,0.4,0.4,-,-
2468,UTTAR PRADESH,23.5,26.5,7.7,7.8,492,540,-,-,-,-,-,-,-,-,295,318,-,-,-,-
2467,UTTAR PRADESH,24.0,25.0,7.8,7.8,486,612,-,-,-,-,-,-,-,-,284,354,-,-,-,-
1756,UTTAR PRADESH,23.5,27.0,7.7,7.8,450,528,-,-,-,-,-,-,-,-,270,312,-,-,-,-
1758,UTTAR PRADESH,24.0,25.5,7.6,7.7,468,508,-,-,-,-,-,-,-,-,254,280,-,-,-,-
1754,UTTAR PRADESH,21.0,22.0,7.1,7.5,710,710,1.0,1.0,0.30,0.31,2,2,2,2,295,420,0.2,0.2,-,-
1759,UTTAR PRADESH,25.2,25.4,7.1,7.2,1092,1188,1.0,1.0,0.89,0.90,2,2,2,2,236,241,0.4,0.4,-,-
1747,UTTAR PRADESH,17.0,18.0,7.9,8.4,891,977,-,-,-,-,2,2,2,2,488,682,0.9,1.5,-,-
2475,UTTAR PRADESH,18.0,18.0,7.9,8.1,811,1028,-,-,-,-,2,2,2,2,628,802,0.7,0.7,-,-
1760,UTTAR PRADESH,-,-,8.0,8.0,2600,2600,-,-,-,-,-,-,-,-,1306,1306,-,-,-,-
1753,UTTAR PRADESH,21.0,23.0,7.3,7.4,548,1150,1.0,1.0,0.30,0.30,2,2,2,2,320,755,0.2,0.2,-,-
1757,UTTAR PRADESH,-,-,7.3,7.3,694,694,-,-,-,-,-,-,346,346,345,345,-,-,-,-
1746,UTTAR PRADESH,16.0,19.0,8.0,8.0,751,801,-,-,-,-,2,2,2,2,488,528,0.6,0.7,-,-
2477,UTTAR PRADESH,23.0,23.0,7.5,7.5,948,948,-,-,-,-,-,-,-,-,568,568,-,-,-,-
2479,UTTAR PRADESH,23.0,25.0,7.4,7.5,420,470,1.0,1.0,0.30,0.30,2,2,31,34,250,280,0.2,0.3,-,-
2481,UTTAR PRADESH,21.5,21.5,7.4,7.6,460,465,-,-,-,-,-,-,-,-,302,395,-,-,-,-
1755,UTTAR PRADESH,21.0,22.0,7.2,7.2,1315,1445,1.0,1.0,0.30,0.30,2,2,2,2,752,920,0.2,0.2,-,-
1752,UTTAR PRADESH,21.0,24.0,7.0,7.2,2052,2120,1.0,1.2,0.30,0.40,2,2,2,2,924,1460,0.2,0.2,-,-
1751,UTTAR PRADESH,-,-,7.4,7.4,742,742,1.0,1.0,0.30,0.30,2,2,24,24,464,464,0.4,0.4,-,-
1761,UTTAR PRADESH,-,-,7.4,7.4,186,186,-,-,-,-,-,-,-,-,94,94,-,-,-,-
2474,UTTAR PRADESH,18.0,20.0,7.8,7.9,801,921,-,-,-,-,2,2,2,2,562,602,0.7,0.8,-,-
3452,UTTARAKHAND,18.0,18.0,7.9,7.9,420,420,1.0,1.0,2.60,2.60,2,2,2,2,260,260,0.2,0.2,0.001,0.001
3453,UTTARAKHAND,19.0,21.0,7.4,8.4,217,1064,1.0,1.0,0.30,3.60,2,2,2,2,138,674,0.2,0.4,0.001,0.001
3448,UTTARAKHAND,30.0,30.0,7.2,7.2,320,320,6.0,6.0,0.30,0.30,-,-,-,-,218,218,0.5,0.5,0.001,0.001
3449,UTTARAKHAND,25.0,30.0,7.2,7.7,294,370,2.1,2.2,0.60,0.60,-,-,-,-,188,256,0.5,0.5,0.001,0.001
3446,UTTARAKHAND,23.0,28.0,7.3,7.5,320,400,1.3,1.6,0.30,0.30,-,-,-,-,218,225,0.5,0.5,0.001,0.001
3447,UTTARAKHAND,21.0,28.0,7.2,7.4,354,370,1.5,2.2,0.60,0.60,-,-,-,-,215,256,0.5,0.5,0.001,0.001
3442,UTTARAKHAND,24.0,32.0,7.0,7.7,278,320,1.8,2.0,0.30,0.30,-,-,-,-,169,206,0.8,0.8,0.001,0.001
3443,UTTARAKHAND,24.0,32.0,7.4,7.6,280,293,2.2,2.2,0.30,0.30,-,-,-,-,191,196,0.8,0.8,0.001,0.001
3454,UTTARAKHAND,19.0,22.0,7.9,8.3,297,849,1.0,1.0,0.30,5.70,2,2,2,2,190,525,0.2,0.2,0.001,0.001
3455,UTTARAKHAND,20.0,20.0,7.5,7.5,286,286,1.0,1.0,0.30,0.30,-,-,-,-,183,183,0.2,0.2,0.001,0.001
3444,UTTARAKHAND,23.0,32.0,7.1,7.5,326,330,2.4,2.7,0.30,0.30,-,-,-,-,137,227,0.4,0.4,0.001,0.001
3445,UTTARAKHAND,23.0,32.0,7.0,7.3,276,360,1.8,2.0,0.30,0.30,-,-,-,-,184,235,0.6,0.6,0.001,0.001
3456,UTTARAKHAND,19.0,19.0,6.1,6.7,149,250,1.0,1.0,0.30,0.30,2,2,2,2,91,160,0.5,0.5,0.001,0.001
3457,UTTARAKHAND,19.0,20.0,6.0,7.3,196,283,1.0,1.0,0.30,0.30,2,2,2,2,130,183,0.4,0.4,0.001,0.001
3450,UTTARAKHAND,19.0,21.0,6.9,7.6,219,937,1.0,1.0,0.30,2.10,2,2,2,2,599,599,0.2,0.2,0.001,0.001
3451,UTTARAKHAND,20.0,20.0,7.5,7.6,374,695,1.0,1.0,0.30,3.80,2,2,2,2,239,430,0.2,0.2,0.001,0.001
3440,UTTARAKHAND,23.0,28.0,7.2,7.5,400,547,2.6,3.5,0.30,0.30,2,2,2,2,216,270,0.6,0.6,0.001,0.001
3441,UTTARAKHAND,23.0,28.0,7.1,7.2,410,529,3.2,3.8,0.30,0.30,2,2,2,2,208,272,0.7,0.7,0.001,0.001
1748,UTTARAKHAND,24.0,30.0,7.8,8.0,228,320,1.3,2.4,0.30,0.30,2,2,2,2,129,210,0.4,0.4,0.001,0.001
2547,WEST BENGAL,28.0,30.0,7.4,7.5,1050,7356,1.0,1.0,0.30,1.20,2,2,5,5,554,6070,0.3,0.6,0.001,0.001
1939,WEST BENGAL,30.0,31.0,7.7,8.0,381,470,1.0,1.0,0.30,0.50,2,2,2,2,238,248,0.6,0.9,0.001,0.001
1772,WEST BENGAL,27.0,32.0,7.1,8.0,408,856,1.0,1.0,0.30,0.30,2,4,2,5,244,530,0.3,0.4,0.001,0.001
1777,WEST BENGAL,29.0,30.0,7.1,7.6,916,1769,1.0,1.0,0.30,0.30,2,2,2,4,736,824,0.3,0.4,0.001,0.001
2537,WEST BENGAL,29.0,30.0,6.9,7.9,244,614,1.0,1.0,0.38,0.40,2,2,2,2,194,500,0.2,0.6,0.001,0.001
1938,WEST BENGAL,27.0,32.0,8.1,8.4,1580,1881,1.0,1.0,0.30,0.30,7,9,9,10,900,934,0.3,0.4,0.001,0.015
1934,WEST BENGAL,29.0,30.0,7.0,7.5,1958,3009,1.0,1.0,0.30,0.30,2,2,2,2,1374,1566,0.4,0.5,0.001,0.001
1932,WEST BENGAL,30.0,30.0,7.4,7.8,482,627,1.0,1.0,0.30,0.30,2,2,2,2,242,316,0.5,0.6,0.001,0.001
1931,WEST BENGAL,29.0,30.0,7.1,7.5,2298,2859,1.0,1.0,0.30,0.30,2,2,2,13,1956,2048,0.2,0.3,0.001,0.001
1779,WEST BENGAL,26.0,29.0,7.5,7.5,1137,9678,1.0,1.0,0.30,0.70,2,2,2,2,554,662,0.7,1.0,0.001,0.012
1775,WEST BENGAL,28.0,31.0,7.1,7.1,1462,1650,1.0,1.0,0.30,0.30,2,2,2,2,1146,1216,0.3,0.3,0.001,0.001
1778,WEST BENGAL,29.0,30.0,7.2,7.8,634,878,1.0,1.0,0.31,0.70,2,2,2,2,434,554,0.3,0.3,0.001,0.001
1768,WEST BENGAL,30.0,32.0,7.0,7.7,576,760,1.0,1.0,0.30,0.30,2,2,2,8,264,362,0.2,1.2,0.001,0.001
1767,WEST BENGAL,26.0,28.0,7.9,7.9,743,753,1.0,1.0,0.30,0.30,2,2,2,2,366,526,0.4,0.5,0.001,0.001
2542,WEST BENGAL,27.0,30.0,6.7,7.7,652,739,1.0,1.0,0.42,0.49,2,2,2,2,368,368,0.3,1.1,0.001,0.001
1945,WEST BENGAL,25.0,32.0,7.3,7.4,1135,1398,1.0,1.0,0.30,1.08,2,2,2,2,730,820,0.7,0.9,0.001,0.013
2526,WEST BENGAL,25.0,25.0,7.2,7.2,175,175,1.0,1.0,0.30,0.30,2,2,2,2,14,14,0.2,0.2,-,-
1776,WEST BENGAL,29.0,29.0,7.5,7.7,718,912,1.0,1.0,0.30,0.44,2,2,2,2,406,498,0.6,0.7,0.001,0.001
4730,WEST BENGAL,29.0,29.0,7.8,7.8,612,612,1.0,1.0,0.30,0.30,2,2,2,2,168,168,0.2,0.2,0.001,0.001
4714,WEST BENGAL,30.0,32.0,7.0,8.1,589,738,1.0,1.0,0.30,0.30,2,2,4,5,314,390,0.2,1.5,0.008,0.008
4708,WEST BENGAL,27.0,28.0,7.3,7.4,929,938,1.0,1.0,0.30,0.30,7,9,8,12,514,636,0.5,0.5,0.001,0.023
4709,WEST BENGAL,28.0,30.0,8.0,8.0,428,3482,1.0,1.0,0.30,0.30,2,2,2,2,230,232,0.3,0.6,0.001,0.001
4716,WEST BENGAL,27.0,29.0,7.4,8.1,622,683,1.0,1.0,0.34,0.46,2,2,2,2,388,592,0.4,0.5,0.001,0.001
4706,WEST BENGAL,29.0,29.0,7.9,7.9,1248,1248,1.0,1.0,0.30,0.30,2,2,2,2,624,624,0.8,0.8,0.009,0.009
4721,WEST BENGAL,23.0,28.0,7.4,7.6,61,78,1.0,1.0,0.30,0.41,2,2,2,2,36,42,0.2,0.2,0.001,0.001
4715,WEST BENGAL,29.0,31.0,6.3,7.5,205,229,1.0,1.0,0.30,0.30,2,2,2,2,134,138,0.2,0.6,0.001,0.001
4707,WEST BENGAL,28.0,28.0,7.7,8.1,248,419,1.0,1.0,0.30,0.32,2,2,2,2,170,208,0.3,0.4,0.001,0.001
4737,WEST BENGAL,27.0,29.0,7.4,7.5,691,4213,1.0,1.0,0.50,1.20,2,2,2,2,572,2858,0.2,0.5,0.001,0.001
4726,WEST BENGAL,12.0,18.0,7.4,7.4,123,141,1.0,1.0,0.30,0.30,2,2,2,2,54,68,0.2,0.2,0.001,0.001
2545,WEST BENGAL,27.0,28.0,7.4,7.5,434,1196,1.0,1.0,0.30,0.51,2,2,2,2,316,788,0.2,0.5,0.012,0.012
2528,WEST BENGAL,29.0,29.0,6.9,8.3,320,727,1.0,1.0,0.30,0.37,2,2,2,2,128,470,0.2,0.9,0.001,0.001
2529,WEST BENGAL,28.0,29.0,6.6,7.8,910,1299,1.0,1.0,0.30,0.39,2,2,2,2,490,884,0.2,1.0,0.010,0.010
4732,WEST BENGAL,26.0,26.0,7.7,7.7,194,194,1.0,1.0,0.30,0.30,2,2,2,2,92,92,0.3,0.3,-,-
4733,WEST BENGAL,20.0,28.0,7.1,7.4,125,224,1.0,1.0,0.30,0.30,2,2,2,2,72,98,0.2,0.2,0.001,0.001
4731,WEST BENGAL,26.0,27.0,7.6,7.6,210,259,1.0,1.0,0.30,0.52,2,2,2,2,98,182,0.2,0.2,0.001,0.001
2548,WEST BENGAL,26.0,30.0,7.4,7.5,253,1264,1.0,1.2,0.51,1.10,2,4,23,33,100,778,0.3,0.3,0.001,0.001
2530,WEST BENGAL,61.0,67.0,9.1,9.1,487,523,1.0,1.0,0.30,0.30,2,2,2,2,308,394,11.4,15.8,0.009,0.009
1935,WEST BENGAL,30.0,31.0,7.0,7.2,1299,1325,1.0,1.0,0.30,0.30,2,2,22,23,882,936,0.3,0.4,0.001,0.001
1771,WEST BENGAL,27.0,28.0,7.4,7.9,979,1400,1.0,1.0,0.30,0.30,2,2,2,2,466,982,0.3,0.3,0.001,0.023
1766,WEST BENGAL,28.0,29.0,8.3,8.4,550,594,1.0,1.0,0.30,0.30,2,2,2,2,324,454,0.2,0.6,0.001,0.001
2538,WEST BENGAL,29.0,29.0,7.3,8.0,217,546,1.0,1.0,0.30,0.46,2,2,2,2,146,322,0.3,1.0,0.001,0.001
2536,WEST BENGAL,28.0,30.0,7.7,8.2,684,729,1.0,1.0,0.33,0.36,2,4,2,8,422,544,0.2,1.0,0.001,0.001
1941,WEST BENGAL,27.0,28.0,7.5,7.8,442,4080,1.0,1.0,0.30,0.30,2,2,2,2,244,278,0.2,0.3,0.001,0.001
1933,WEST BENGAL,28.0,29.0,7.1,7.5,1127,1593,1.0,1.0,0.30,0.35,2,2,2,11,798,812,0.4,0.4,0.001,0.001
1940,WEST BENGAL,29.0,29.0,7.6,7.9,871,6464,1.0,1.0,0.30,0.60,2,2,2,2,340,482,0.6,1.0,0.001,0.001
1937,WEST BENGAL,30.0,30.0,7.6,7.9,364,1769,1.0,1.0,0.30,0.40,2,2,2,2,38,1012,0.3,0.5,0.001,0.001
1936,WEST BENGAL,28.0,32.0,7.1,7.5,790,1447,1.0,1.0,0.30,0.30,2,2,2,2,462,726,0.2,0.4,0.001,0.001
1813,WEST BENGAL,28.0,30.0,7.8,7.8,470,2800,1.0,1.0,0.30,0.38,2,2,2,2,224,252,0.6,0.8,0.001,0.001
2540,WEST BENGAL,27.0,28.0,7.7,8.0,951,969,1.0,1.0,0.30,0.30,2,2,2,2,582,730,0.9,1.0,0.012,0.012
2543,WEST BENGAL,26.0,29.0,6.9,7.2,168,270,1.0,1.0,0.48,0.48,2,2,2,2,112,158,0.5,0.5,0.001,0.001
2516,WEST BENGAL,26.0,26.0,7.4,8.1,736,772,1.0,1.0,0.30,0.30,2,2,2,2,410,428,0.3,0.4,0.001,0.001
2515,WEST BENGAL,26.0,27.0,7.2,7.5,593,816,1.0,1.0,0.30,0.30,2,2,2,2,342,552,0.2,0.3,0.001,0.001
2533,WEST BENGAL,27.0,30.0,7.2,7.9,358,651,1.0,1.0,0.30,0.30,2,2,5,6,332,640,0.5,0.6,0.001,0.001
1773,WEST BENGAL,28.0,31.0,7.3,7.4,1435,1730,1.0,1.0,0.30,0.30,5,7,14,23,1358,1500,0.3,0.3,0.001,0.001
1774,WEST BENGAL,29.0,31.0,7.3,7.3,1705,1921,1.0,1.0,0.30,0.30,13,23,27,79,926,1470,0.2,0.3,0.001,0.001
2546,WEST BENGAL,26.0,30.0,7.2,7.6,909,1090,1.0,1.0,0.30,0.80,2,2,2,2,478,478,0.2,0.3,0.001,0.001
2535,WEST BENGAL,30.0,31.0,7.9,8.2,370,437,1.0,1.0,0.30,0.31,2,2,2,2,154,254,0.3,0.9,0.001,0.001
