STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max
4145,PUNJAB,29,29,8.2,8.2,577,577,BDL,BDL,0.69,0.69,BDL,BDL,BDL,BDL,347,347,0.24,0.24,BDL,BDL
4147,PUNJAB,-,-,7.9,8,2234,2783,BDL,BDL,2.3,7.82,BDL,BDL,BDL,BDL,1382,1655,1,4.31,BDL,BDL
4148,PUNJAB,-,-,7.6,7.9,315,2270,BDL,BDL,8.9,8.9,BDL,BDL,BDL,BDL,161,1270,1.4,1.4,BDL,BDL
4149,PUNJAB,-,-,7.6,7.8,913,1186,BDL,BDL,0.82,2.01,BDL,BDL,BDL,BDL,558,710,0.64,2.35,BDL,BDL
4150,PUNJAB,-,-,7.9,8,673,4580,BDL,BDL,0.47,3.61,BDL,BDL,BDL,BDL,383,2693,0.31,1.91,BDL,BDL
4151,PUNJAB,-,-,7.5,7.5,1985,1985,BDL,BDL,,,BDL,BDL,BDL,BDL,1076,1076,BDL,BDL,BDL,BDL
4153,PUNJAB,-,-,7.6,7.8,381,1294,BDL,BDL,0.9,7.41,BDL,BDL,BDL,BDL,225,752,0.5,0.5,BDL,BDL
4154,PUNJAB,36,36,7.5,7.7,751,904,BDL,BDL,0.8,0.9,BDL,BDL,BDL,BDL,453,519,0.6,0.6,BDL,BDL
4155,PUNJAB,,,7.5,7.6,745,810,BDL,BDL,1,4.3,BDL,BDL,BDL,BDL,447,483,0.21,0.21,BDL,BDL
4156,PUNJAB,36,36,7.2,7.7,893,1027,BDL,BDL,0.6,1.1,BDL,BDL,BDL,BDL,508,631,0.5,0.8,BDL,BDL
4157,PUNJAB,36,36,7.3,7.8,761,1248,BDL,BDL,0.6,1.4,BDL,BDL,BDL,BDL,455,749,0.5,0.9,BDL,BDL
1415,RAJASTHAN,24,28,7.45,7.9,2830,9001,-,-,5.47,8.22,4,220,110,440,2034,6020,0.78,1.25,-,-
1706,RAJASTHAN,28,30,7.06,7.86,1309,1412,-,-,2.93,3,1.9,4,2,9,694,896,0.68,1.04,-,-
1707,RAJASTHAN,26,33,7.19,7.56,1912,2890,-,-,2.76,2.85,2,3.5,4,6,1674,2109,0.48,0.64,-,-
1708,RAJASTHAN,27,30,7.14,7.48,1796,2417,-,-,1.24,1.71,6,7,17,23,739,1320,0.36,0.61,-,-
1710,RAJASTHAN,27,27,7.14,8.01,1840,1972,-,-,2.38,2.42,4,54,7,135,910,1078,0.62,0.98,-,-
1713,RAJASTHAN,28,29,7.17,8.03,1220,1272,-,-,1.86,4,4,58,7,126,720,840,0.34,0.68,-,-
1715,RAJASTHAN,27,28,7.59,7.92,2100,2120,-,-,1.92,2.19,7.8,11,14,17,1365,1378,0.75,1.05,-,-
1720,RAJASTHAN,25,27,7.9,7.98,3770,3950,-,-,3.99,4.23,7.8,10,14,15,2450,2560,0.35,0.42,-,-
1721,RAJASTHAN,27,28,8.14,8.62,690,712,-,-,1.61,3.25,6,6.8,13,15,448,463,BDL,BDL,-,-
1723,RAJASTHAN,26,27,7.67,8.83,8740,10850,-,-,5.3,6.42,4.5,6.1,7.8,8.1,5680,7050,1.49,1.84,-,-
1724,RAJASTHAN,26,28,8.13,8.57,548,575,-,-,0.98,1.17,11,11,17,20,356,374,0.26,0.34,-,-
1725,RAJASTHAN,26,27,7.28,7.76,4230,5030,-,-,4.88,5.42,6.8,9.1,11,12,2740,3270,0.31,0.42,-,-
2015,RAJASTHAN,27,31.4,7.1,7.37,2390,2540,-,-,3.62,5.12,2,2,11,12,1551,1710,0.54,1.62,BDL,BDL
2017,RAJASTHAN,27,29.8,7.25,7.65,2160,2200,-,-,2.92,4.22,4,6,13,13,1430,1460,0.85,1.34,-,-
2018,RAJASTHAN,27,29.6,7.16,7.47,8160,9140,-,-,4.12,13.32,4,6,16,21,5300,6120,1.69,2.7,-,-
2019,RAJASTHAN,25,25,8.18,8.18,1086,1086,-,-,2.22,2.22,10,10,18,18,760,760,0.68,0.68,-,-
2020,RAJASTHAN,26,26,8.02,8.31,1571,1612,-,-,1.72,2.12,4,10,17,17,1100,1128,0.24,0.34,-,-
2021,RAJASTHAN,25,25,7.84,8.02,1650,1780,-,-,2.32,2.42,6,6,13,21,1155,1246,0.22,0.39,-,-
2022,RAJASTHAN,25,25,7.84,8.31,1496,1510,-,-,3.22,3.72,2,9,3,14,1047,1057,0.38,0.46,-,-
2023,RAJASTHAN,26,26,8.21,8.29,973,997,-,-,2.82,2.92,4,8,14,17,681,698,0.28,0.39,-,-
2024,RAJASTHAN,26,28,7.49,8.55,1575,2840,-,-,3.66,4.2,9.3,9.3,15,17,1023,1846,0.42,0.64,-,-
2025,RAJASTHAN,26,28,8.1,8.82,1607,1623,-,-,2.83,4.5,4.5,6.1,9.3,10,1044,1055,0.33,0.34,-,-
2027,RAJASTHAN,26,27,7.62,8.64,1237,2370,-,-,4.11,6.34,4,6,8.3,9.1,804,1540,0.28,0.28,-,-
2028,RAJASTHAN,26,26,8.19,8.68,735,862,-,-,0.8,0.93,4.5,6.8,9.2,11,478,560,0.22,0.22,-,-
2029,RAJASTHAN,20,24,7.56,7.76,2220,2610,-,-,2.78,6.67,5.6,6.1,8.2,10,1444,1696,0.69,0.72,-,-
2031,RAJASTHAN,20,24,7.73,7.91,1474,1706,-,-,1.53,5.95,4.5,4.5,9.1,9.3,958,1109,0.54,0.94,-,-
2032,RAJASTHAN,20,24,7.65,8.09,578,664,-,-,0.66,1.09,15,17,24,26,376,431,0.28,0.33,-,-
2960,RAJASTHAN,22,27,7.16,7.71,6910,7050,-,-,3.21,6.56,12,17,21,24,4490,4583,0.3,0.61,-,-
2961,RAJASTHAN,28,28,8.03,8.51,997,1010,-,-,2.21,4.14,BDL,BDL,2,2,648,656,0.32,0.36,-,-
2962,RAJASTHAN,25,26,8.06,8.49,918,1047,-,-,2.3,6.14,BDL,BDL,3.6,4,596,680,0.31,0.62,-,-
2963,RAJASTHAN,25.5,26,7.72,7.97,5610,5700,-,-,5.29,6.19,9.1,12,14,17,3640,3700,0.32,0.51,-,-
2964,RAJASTHAN,25,26,7.69,8.05,2300,2730,-,-,4.11,6.07,3.7,3.7,4.5,5.6,1497,1775,0.44,0.48,-,-
2965,RAJASTHAN,19.8,24.8,7.52,7.68,4050,5500,-,-,5.7,5.74,5,70,75,120,2700,3570,1.34,1.38,-,-
2966,RAJASTHAN,19.6,23.5,7.52,7.65,1010,4728,-,-,2.12,2.52,5,6,12,14,637,3160,0.81,0.84,-,-
2967,RAJASTHAN,19.7,25,7.74,7.82,3186,8820,-,-,4.8,4.84,2,4,9,10,2120,5290,0.95,0.96,-,-
2968,RAJASTHAN,19.9,23,8.92,9.08,5622,6810,-,-,3.24,3.33,7,10,13,14,3760,4420,1.25,1.27,-,-
2969,RAJASTHAN,20,27,7.06,7.25,974,1004,-,-,0.94,1.65,9,11,14,17,619,812,0.36,0.54,-,-
2970,RAJASTHAN,27,30,7.31,7.4,890,1440,-,-,1.95,1.98,6,9,14,26,850,1120,0.61,0.63,-,-
2971,RAJASTHAN,26,31,7.06,7.19,2410,3750,-,-,2.3,3.21,9,14,21,23,1940,2893,0.46,0.87,-,-
2972,RAJASTHAN,25,31,7.09,7.36,2972,3350,-,-,1.26,1.95,14,14,2,26,1812,2905,0.68,0.76,-,-
2973,RAJASTHAN,26,30,6.99,7.43,3672,5404,-,-,2.2,2.73,14,14,21,22,2172,3442,0.59,0.88,-,-
2974,RAJASTHAN,27,30,7.14,7.43,1871,2520,-,-,1.85,1.98,11,23,21,30,976,1885,0.69,0.99,-,-
2975,RAJASTHAN,29,31,7.19,7.76,1874,2692,-,-,1.86,2.16,13,17,27,33,1112,1752,0.58,0.89,-,-
2976,RAJASTHAN,27,29,7.72,8.46,4046,5523,4.4,5.6,8.96,9.34,210,280,480,500,2577,2694,0.46,0.7,-,-
2977,RAJASTHAN,27,29.8,7.52,7.85,19820,22700,-,-,4.92,10.97,6,8,14,20,13298,14740,1.92,2.31,-,-
2982,RAJASTHAN,26,28.4,7.77,8.36,20200,22900,-,-,4.82,9.22,2,6,10,14,12622,14890,2.14,3.16,-,-
2985,RAJASTHAN,27,29.8,7.26,7.78,11130,11880,-,-,4.82,12.52,2,4,9,11,7230,7840,1.56,1.9,-,-
2988,RAJASTHAN,28,30,7.7,7.91,4990,6300,-,-,3.42,4.12,4,4,11,11,3180,4090,1.49,1.6,-,-
2991,RAJASTHAN,29,29,7.39,7.43,12880,13430,-,-,5.84,5.97,2,3,4.5,5,8720,8720,0.62,0.81,-,-
2993,RAJASTHAN,28,30,7.81,7.92,6140,6260,-,-,6.83,7.04,7,11,16,21,3990,4200,1.72,1.89,-,-
3001,RAJASTHAN,28,29,7.2,8.03,1192,2200,-,-,1.72,3.98,3,78,9,156,752,1458,0.32,1.06,-,-
3002,RAJASTHAN,29,29,7.26,7.93,1428,1510,-,-,2.3,3.4,3,68,9,114,936,1060,0.48,1.14,-,-
3003,RAJASTHAN,28,28,7.3,7.86,1485,2160,-,-,2.08,7.03,3,3,9,11,1260,1424,0.44,0.86,-,-
3004,RAJASTHAN,29,30,7.25,7.51,1320,1710,-,-,2.22,2.94,4,18,7,32,948,1058,0.56,0.98,-,-
,,,,,,,,,,,,,,,,,,,,,
3006,RAJASTHAN,26,27,7.75,8.85,3070,3280,-,-,2.01,2.86,4,4.5,6.1,7.8,1995,2130,0.77,0.91,-,-
4165,RAJASTHAN,26,27,7.62,8.26,1885,1885,-,-,2.09,5.2,9.2,11,17,17,1204,1225,0.38,0.38,-,-
4166,RAJASTHAN,27,28,8.17,8.91,3450,3570,-,-,3.59,4.56,6.8,8.3,10,11,2230,2310,1.04,1.74,-,-
4168,RAJASTHAN,,,,,,,-,-,,,,,,,,,,,-,-
4169,RAJASTHAN,19,19.5,7.73,8.26,545,1377,-,-,1.09,1.23,3.7,4,5.6,6.1,354,895,0.21,0.82,-,-
4170,RAJASTHAN,18.5,19,7.52,7.81,2880,3430,-,-,3.14,5.71,3.6,4,5.5,6,1872,2480,0.54,0.61,-,-
4176,RAJASTHAN,23,25,7.21,7.71,2208,2236,-,-,2.06,3.12,14,21,26,45,1896,1896,0.26,0.31,-,-
4180,RAJASTHAN,30,30,7.31,7.51,1330,2330,-,-,8.22,8.82,3,42,7,72,988,1510,0.86,0.98,-,-
4181,RAJASTHAN,28,29,7.26,7.43,3120,3640,-,-,1.68,2.82,4,34,7,72,1968,3065,0.4,0.76,-,-
4183,RAJASTHAN,28,28,7.39,7.9,2100,2830,-,-,1.84,8.22,4,220,7,440,1420,2034,0.78,0.92,-,-
4184,RAJASTHAN,28,29,7.21,7.64,2210,2440,-,-,1.62,4.36,4,8,7,18,1720,1741,0.46,0.98,-,-
4759,RAJASTHAN,20,24,7.42,7.64,3420,3990,-,-,3.06,6.28,3.7,3.7,9.3,10,2220,2590,0.7,0.97,-,-
4760,RAJASTHAN,20,24,7.6,7.83,2250,3450,-,-,3.16,6.25,4,4.5,9.1,9.1,1461,2240,1.07,1.23,-,-
4761,RAJASTHAN,28,31,7.31,7.46,33440,34900,-,-,5.08,5.52,7,15,16,24,23400,23660,1.33,1.52,-,-
,,,,,,,,,,,,,,,,,,,,,
4763,RAJASTHAN,28,30,7.44,7.52,6150,9350,-,-,5.26,6.22,9,12,16,21,4180,6070,0.92,0.95,-,-
4764,RAJASTHAN,27,28,7.47,7.65,2710,3200,-,-,4.08,4.15,4,6,9,11,1860,2080,0.6,0.73,-,-
4765,RAJASTHAN,29,30,7.21,7.32,24500,30500,-,-,8.39,9.12,2,2,3.7,4,1652,19870,0.5,0.53,-,-
4766,RAJASTHAN,29,32,7.46,7.51,19370,22300,-,-,5.23,5.41,2,3,5,6,13120,14500,0.38,0.45,-,-
4767,RAJASTHAN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4768,RAJASTHAN,28,31,7.78,7.88,10550,12400,-,-,4.57,4.91,13,75,32,120,7840,8060,1.31,1.55,-,-
4774,RAJASTHAN,29,29,7.04,7.9,1795,2552,-,-,2.7,3.16,3,132,7,190,1228,1560,0.34,0.82,-,-
4775,RAJASTHAN,28,30,6.94,7.54,1642,2170,-,-,3.18,3.74,3,34,7,64,1116,1356,0.38,0.64,-,-
4777,RAJASTHAN,28,28,7,7.79,1290,1666,-,-,3.76,4.22,3,6,7,12,920,1162,0.56,0.98,-,-
4778,RAJASTHAN,27,28,6.96,7.71,1310,1542,-,-,3.34,4.62,4,6,7,14,910,960,0.35,0.52,-,-
4779,RAJASTHAN,26,27,7.74,8.1,1388,1491,-,-,2.2,5.05,8.1,9.2,12,12,902,969,0.27,0.31,-,-
4782,RAJASTHAN,26,28,7.88,8.79,2440,6820,-,-,4.29,6.03,2,3.6,8.2,9.2,1589,4430,1.2,1.44,-,-
4783,RAJASTHAN,26,26,7.17,7.88,1372,3000,-,-,1.38,1.98,4,4,6,6.8,892,1951,0.36,0.36,-,-
4784,RAJASTHAN,27,29.8,7.87,8.1,3200,4740,-,-,3.22,7.42,2,4,7.8,9,2170,3080,0.36,0.62,-,-
4785,RAJASTHAN,27,28.9,6.97,7.58,5280,5730,-,-,5.55,18.52,2,11,14,20,3430,3853,1.46,1.78,-,-
4786,RAJASTHAN,27,29,7.11,7.19,8650,9030,-,-,4.12,4.62,4,10,13,21,5870,5890,1.94,2.32,-,-
4787,RAJASTHAN,26,28.5,6.96,7.27,5200,6180,-,-,4.52,7.92,2,8,13,20,3330,4000,1.31,2.8,-,-
4788,RAJASTHAN,27,28.9,7.16,7.33,13980,18830,-,-,4.82,5.02,2,4,6,7,8230,9260,1.67,2.82,-,-
4789,RAJASTHAN,26,29.6,7.22,7.4,6390,6880,-,-,4.9,5.82,6,6,16,24,4280,4410,1.82,2.68,-,-
4791,RAJASTHAN,27,28,7.78,8.39,708,848,-,-,1.07,1.19,9.2,11,17,17,460,551,0.31,0.62,-,-
4792,RAJASTHAN,28,28,7.62,8.02,4750,5520,-,-,2.31,4.37,6.1,6.8,8.2,11,3080,3580,0.31,0.38,-,-
4793,RAJASTHAN,27,28,7.34,8.72,1220,2270,-,-,2.11,6.17,7.8,9.1,11,13,793,1474,0.45,0.53,-,-
4794,RAJASTHAN,27,28,7.59,8.55,1275,1328,-,-,3.43,6.08,7.8,9.2,17,21,828,863,1.01,1.09,-,-
4796,RAJASTHAN,26,27,7.92,8.01,1105,1164,-,-,2.12,2.42,2,6,7,21,774,815,0.35,0.43,-,-
4797,RAJASTHAN,25,26,8.08,8.18,985,1012,-,-,3.52,3.92,3,9,7,14,690,708,0.29,0.38,-,-
4798,RAJASTHAN,26,26,8.02,8.23,714,769,-,-,1.42,1.92,4,10,17,18,500,538,0.28,0.37,-,-
4799,RAJASTHAN,27,28,7.55,7.73,1324,1522,-,-,2.41,2.69,9.1,9.2,12,14,860,983,0.4,0.45,-,-
4800,RAJASTHAN,25,26.5,7.51,8.67,4610,5250,-,-,3.7,6.31,7.8,8.1,11,12,2996,3410,0.49,0.99,-,-
4801,RAJASTHAN,27,27,7.61,8.41,5470,7860,-,-,4.45,4.66,6.8,7.8,12,13,3550,5110,1.15,1.44,-,-
4802,RAJASTHAN,27,27,7.21,7.21,1624,1624,BDL,BDL,2.8,2.8,7,7,13,13,796,796,0.59,0.59,-,-
4803,RAJASTHAN,28.7,28.7,7.02,7.34,7300,7420,-,-,3.23,5.37,2,2,3.7,4,4740,4740,0.45,0.51,-,-
4806,RAJASTHAN,20,23,7.72,7.95,4286,4340,-,-,2.32,2.52,4,4,16,21,2780,2830,1.19,1.21,-,-
4807,RAJASTHAN,19.6,24.9,7.3,7.41,7780,8670,-,-,3.5,3.57,6,7,10,13,5200,5630,1.23,1.27,-,-
4809,RAJASTHAN,19.8,25,7.12,7.25,1962,3040,,,3.84,3.93,2,6,11,11,1300,1980,1.52,1.58,-,-
32,TAMIL NADU,26,34,7.45,7.95,1056,1243,2.6,2.8,0.32,6.57,11,68,26,460,672,806,BDL,BDL,-,-
1449,TAMIL NADU,29,29,7.38,7.38,581,581,2,2,0.67,0.67,24,24,63,63,330,330,-,-,BDL,BDL
4810,TAMIL NADU,31,34,7.12,8.01,2200,2446,BDL,BDL,0.32,0.32,BDL,BDL,3.6,3.6,1520,1544,0.38,0.38,BDL,BDL
4811,TAMIL NADU,28,32,6.12,7.75,2420,4580,BDL,BDL,0.32,0.33,11,11,2,24,1596,2856,0.42,0.42,BDL,BDL
4814,TAMIL NADU,27,32,7.24,8.29,1085,1155,2.8,12,0.32,4.94,BDL,BDL,4,8.1,760,768,BDL,BDL,-,-
4815,TAMIL NADU,28,31,7.15,8.35,745,935,2.3,7.8,0.32,4.41,BDL,BDL,2,3.6,464,656,BDL,BDL,-,-
4816,TAMIL NADU,-,-,7.45,7.96,379,955,2.5,2.6,0.32,5.74,BDL,BDL,4,10,252,572,BDL,BDL,-,-
,,,,,,,,,,,,,,,,,,,,,
4817,TAMIL NADU,-,-,7.4,7.8,78,382,2.2,2.2,0.32,0.32,3.6,3.6,6,6,48,228,BDL,BDL,-,-
4818,TAMIL NADU,-,-,7.4,7.41,213,330,2.5,3.1,0.32,1.39,3.6,3.6,7.8,10,140,198,BDL,BDL,-,-
4819,TAMIL NADU,-,-,7.26,7.5,1475,1864,2.3,2.3,0.32,0.32,3.6,3.6,3.7,17,826,1118,BDL,BDL,-,-
4820,TAMIL NADU,-,-,7.27,7.97,82,388,2.1,2.5,0.32,0.33,13,13,2,47,50,230,BDL,BDL,-,-
4821,TAMIL NADU,29,34,7.68,8.81,424,706,2.2,2.6,0.32,0.68,11,11,21,78,276,432,BDL,BDL,-,-
4822,TAMIL NADU,26,28,7.51,7.85,548,815,2,2,0.32,0.85,20,140,39,940,350,526,BDL,BDL,-,-
4824,TAMIL NADU,35,35,7.65,7.65,2190,2190,BDL,BDL,0.32,0.32,11,11,24,24,1416,1416,0.26,0.26,BDL,BDL
4825,TAMIL NADU,26,32,6.3,7.6,1388,1424,BDL,BDL,0.32,0.33,6.1,6.1,6.1,14,920,928,BDL,BDL,BDL,BDL
4826,TAMIL NADU,24,27,6.82,7.11,870,1146,2.4,2.4,0.32,0.32,BDL,BDL,3.6,3.7,564,724,BDL,BDL,BDL,BDL
4907,TAMIL NADU,28,30,6.96,7.67,270,289,BDL,BDL,0.32,0.32,25,27,58,79,180,192,BDL,BDL,BDL,BDL
4908,TAMIL NADU,29,32,6.34,7.62,177,266,BDL,BDL,0.32,0.33,22,23,49,58,124,180,BDL,BDL,BDL,BDL
4909,TAMIL NADU,28,32,6.76,7.29,267,473,BDL,BDL,0.32,0.33,31,31,70,70,208,304,BDL,BDL,BDL,BDL
4911,TAMIL NADU,30,30,6.53,6.53,1540,1540,BDL,BDL,32.04,32.04,BDL,BDL,2,2,996,996,0.55,0.55,BDL,BDL
4912,TAMIL NADU,30,30,6.64,6.64,1599,1599,BDL,BDL,0.42,0.42,BDL,BDL,2,2,1024,1024,0.62,0.62,BDL,BDL
15,TELANGANA,28,31,7.36,8.51,195,216,BDL,BDL,1.2,2.2,BDL,BDL,17,27,114,128,0.42,0.98,-,-
16,TELANGANA,27,28,8.36,8.7,677,1007,1.1,2,1.4,408,BDL,BDL,11,27,420,614,0.66,0.82,-,-
27,TELANGANA,22,23,7.52,7.69,1900,1988,-,-,7.26,16.29,-,-,-,-,1110,1235,0.3,0.33,0.01,0.01
1515,TELANGANA,28,31.2,8.28,8.28,1150,1821,BDL,BDL,5.2,9.4,BDL,BDL,17,24,713,1092,1.1,1.14,-,-
1525,TELANGANA,23,26,7.39,7.52,1900,3480,-,-,16.29,27.32,-,-,-,-,1235,1950,0.3,0.34,0.01,0.01
1791,TELANGANA,27,27,7.83,8.09,613,3130,2,2,1.8,9.8,BDL,BDL,12,26,386,1972,0.98,1.08,-,-
1792,TELANGANA,27,27,8.15,8.84,1012,1090,BDL,BDL,2.9,4.6,BDL,BDL,17,21,608,732,1.02,1.1,-,-
1793,TELANGANA,28,29,7.48,7.99,1720,1933,1.6,1.6,2.9,4.8,BDL,BDL,21,38,1066,1218,1,1.1,-,-
1794,TELANGANA,28,30,7.81,7.92,926,989,2,2,2.9,3.2,BDL,BDL,33,48,564,604,0.86,0.96,-,-
1795,TELANGANA,23,24,7.05,7.27,2450,3850,-,-,15.24,18.22,-,-,-,-,1370,2502.5,0.25,0.27,0.01,0.01
1810,TELANGANA,25,25,7.44,7.69,2240,2413,-,-,22.32,25.3,-,-,-,-,1260,1568.45,0.3,0.35,0.01,0.01
1811,TELANGANA,21,23,7.89,8.12,1764,1950,-,-,9.28,11.26,-,-,-,-,988,1267.5,0.26,0.29,0.01,0.01
3088,TELANGANA,28,32.6,7.27,7.95,1364,1422,2,2,4.6,8.6,BDL,BDL,21,25,832,932,1.04,1.12,-,-
3094,TELANGANA,28,30,7.88,8.34,968,1076,2,2,3,3.2,BDL,BDL,22,33,590,668,0.92,1.06,-,-
4260,TELANGANA,34,35,7.15,7.48,1312,1802,-,-,8.35,12.32,-,-,-,-,738,1171.3,0.32,0.35,0.01,0.01
4262,TELANGANA,35,35,6.78,7.41,2464,2770,-,-,20.34,23.32,-,-,-,-,1384,1800.5,0.4,0.46,0.01,0.01
4263,TELANGANA,33,35,6.79,6.89,4900,4910,-,-,25.22,28.24,-,-,-,-,2760,3185,0.32,0.36,0.01,0.01
4264,TELANGANA,22,23,7.57,7.96,2201,2385,-,-,22.46,28.24,-,-,-,-,1234,1550.25,0.5,0.52,0.01,0.01
4265,TELANGANA,22,23,7.73,8.02,1581,1871,-,-,10.42,12.27,-,-,-,-,1027.65,1048,0.26,0.26,0.01,0.01
4266,TELANGANA,25,25,7.29,7.71,984,1405,-,-,12.21,14.19,-,-,-,-,560,913.25,0.4,0.43,0.01,0.01
4268,TELANGANA,28,28,7.21,7.21,1073,1073,BDL,BDL,13.6,13.6,BDL,BDL,46,46,654,654,1.04,1.04,-,-
4269,TELANGANA,31,31,7.17,7.17,2570,2570,BDL,BDL,12.4,12.4,BDL,BDL,120,120,1542,1542,1.16,1.16,-,-
4270,TELANGANA,30,30,7.52,7.52,3030,3030,6,6,13.2,13.2,49,49,920,920,1878,1878,1.28,1.28,-,-
4271,TELANGANA,30,30,7.61,7.61,1273,1273,BDL,BDL,12.8,12.8,BDL,BDL,94,94,802,802,0.98,0.98,-,-
,,,,,,,,,,,,,,,,,,,,,
4272,TELANGANA,32,32,7.32,7.32,707,707,BDL,BDL,10.2,10.2,BDL,BDL,48,48,452,452,0.86,0.86,-,-
4273,TELANGANA,28,28,7.19,7.19,2375,2375,BDL,BDL,11.8,11.8,BDL,BDL,110,110,1472,1472,1.32,1.32,-,-
4274,TELANGANA,29,29,7.33,7.33,1651,1651,BDL,BDL,10.4,10.4,BDL,BDL,120,120,1040,1040,1.2,1.2,-,-
4275,TELANGANA,32,32,7.71,7.71,2195,2195,2,2,9.3,9.3,BDL,BDL,110,110,1360,1360,1.02,1.02,-,-
4276,TELANGANA,34,35,7.27,7.84,2302,2430,-,-,18.16,19.18,-,-,-,-,1370,1496.3,0.3,0.31,0.01,0.01
4277,TELANGANA,24,24,7.22,7.22,2975,2975,-,-,26.49,26.49,-,-,-,-,1710,1710,0.46,0.46,0.01,0.01
4279,TELANGANA,24,24,7.36,7.36,1239,1239,-,-,22.18,22.18,-,-,-,-,720,720,0.47,0.47,0.01,0.01
4280,TELANGANA,28,28,6.99,6.99,7610,7610,18,18,24.8,24.8,BDL,BDL,220,220,4794,4794,1.02,1.02,-,-
4281,TELANGANA,22,23,7.47,7.74,2712,2886,-,-,26.19,29.25,-,-,-,-,1524,1875.9,0.21,0.26,0.01,0.01
4282,TELANGANA,22,23,7.43,7.65,1482,1542,-,-,17.14,17.18,-,-,-,-,830,1002.3,0.24,0.26,0.01,0.01
4283,TELANGANA,21,23,7.61,7.73,1594,3420,-,-,10.13,26.2,-,-,-,-,1036.1,1920,0.3,0.35,0.01,0.01
4284,TELANGANA,22,22,7.66,8.22,2261,2442,-,-,16.18,18.29,-,-,-,-,1274,1587.3,0.27,0.29,0.01,0.01
4285,TELANGANA,21,23,7.13,7.35,2230,2312,-,-,12.26,14.31,-,-,-,-,1252,1502.8,0.3,0.32,0.01,0.01
4286,TELANGANA,22,23,7.21,7.48,2661,2744,-,-,21.23,24.28,-,-,-,-,1540,1729.65,0.28,0.29,0.01,0.01
4287,TELANGANA,21,23,7.42,7.71,1580,1663,-,-,15.32,16.2,-,-,-,-,950,1080.95,0.26,0.28,0.01,0.01
4288,TELANGANA,22,23,7.58,7.72,1164,1816,-,-,14.24,18.3,-,-,-,-,652,1180.4,0.25,0.27,0.01,0.01
4289,TELANGANA,21,22,7.19,7.38,1375,1536,-,-,13.26,13.27,-,-,-,-,772,998.4,0.38,0.41,0.01,0.01
4290,TELANGANA,22,23,7.48,7.64,1729,2800,-,-,8.25,28.25,-,-,-,-,974,1820,0.36,0.45,0.01,0.01
1405,TRIPURA,21,24,5.47,5.69,96,108,BDL,BDL,0.5,0.51,BDL,BDL,BDL,BDL,54,62,BDL,BDL,-,-
1406,TRIPURA,22,24,5.5,5.61,108,113,BDL,BDL,0.43,0.48,BDL,BDL,BDL,BDL,62,68,BDL,BDL,-,-
1730,TRIPURA,21.5,23,6.52,6.68,106,985,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,56,BDL,BDL,-,-
1731,TRIPURA,22,23.5,6.42,6.51,93,98,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-
1732,TRIPURA,21,23,5.95,6.18,121,129,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,72,76,BDL,BDL,-,-
1733,TRIPURA,21.5,23,6.52,6.65,108,118,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,62,68,BDL,BDL,-,-
1734,TRIPURA,22,23,6.31,6.49,108,114,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,62,64,BDL,BDL,-,-
3423,TRIPURA,23,23,6.39,6.39,78,78,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,42,42,BDL,BDL,-,-
3424,TRIPURA,21.5,22.5,5.97,6.11,87,94,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,46,50,BDL,BDL,-,-
3425,TRIPURA,22,23,5.65,5.81,101,116,BDL,BDL,0.6,0.76,BDL,BDL,BDL,BDL,58,66,BDL,BDL,-,-
3426,TRIPURA,22.5,23,5.76,5.95,92,108,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-
3427,TRIPURA,22,22.5,6.22,6.35,76,91,BDL,BDL,0.32,0.46,BDL,BDL,BDL,BDL,44,52,BDL,BDL,-,-
3428,TRIPURA,22,22.5,6.09,6.15,88,97,BDL,BDL,0.32,0.53,BDL,BDL,BDL,BDL,52,52,BDL,BDL,-,-
3430,TRIPURA,21.5,22,6.28,6.34,87,98,BDL,BDL,0.32,0.62,BDL,BDL,BDL,BDL,52,54,BDL,BDL,-,-
3431,TRIPURA,21.5,22,6.56,6.68,72,89,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,48,48,BDL,BDL,-,-
3432,TRIPURA,22,22.5,5.93,5.99,98,108,BDL,BDL,0.63,0.73,BDL,BDL,BDL,BDL,58,62,BDL,BDL,-,-
